generation,phase,best_fitness,avg_fitness,median_fitness,best_delta,median_delta,global_best_fitness,n_species,n_connections_best,n_hidden_best,oracle_tax,elapsed_sec
541,1,0.033203,0.019506,0.027344,0.033203,0.027344,0.078125,289,23,46,-3.00,12.50
542,1,0.003906,-0.043600,-0.039062,0.003906,-0.039062,0.078125,287,35,42,-3.00,10.49
543,1,-0.009766,-0.032658,-0.033203,-0.009766,-0.033203,0.078125,278,26,44,-3.00,12.87
544,1,0.041016,0.005078,0.005859,0.041016,0.005859,0.078125,280,29,46,-3.00,11.50
545,1,-0.007812,-0.032686,-0.031250,-0.007812,-0.031250,0.078125,289,23,46,-3.00,14.23
546,1,0.001953,-0.040619,-0.042969,0.001953,-0.042969,0.078125,274,29,43,-3.00,13.51
547,1,0.013672,-0.034424,-0.039062,0.013672,-0.039062,0.078125,264,35,41,-3.00,12.67
548,1,-0.005859,-0.046178,-0.044922,-0.005859,-0.044922,0.078125,266,33,41,-3.00,11.31
549,1,0.013672,-0.014941,-0.017578,0.013672,-0.017578,0.078125,276,31,45,-3.00,12.68
550,1,-0.005859,-0.046068,-0.042969,-0.005859,-0.042969,0.078125,295,31,45,-3.00,13.79
551,1,0.033203,0.008039,0.009766,0.033203,0.009766,0.078125,300,39,41,-3.00,13.86
552,1,0.056641,0.004303,0.007812,0.056641,0.007812,0.078125,304,37,42,-3.00,13.58
553,1,-0.011719,-0.037187,-0.039062,-0.011719,-0.039062,0.078125,307,32,47,-3.00,13.65
554,1,0.033203,-0.028570,-0.027344,0.033203,-0.027344,0.078125,299,37,40,-3.00,12.60
555,1,0.000000,-0.029459,-0.033203,0.000000,-0.033203,0.078125,311,37,40,-3.00,13.05
556,1,0.001953,-0.032166,-0.029297,0.001953,-0.029297,0.078125,312,22,47,-3.00,12.53
557,1,0.041016,0.002309,0.001953,0.041016,0.001953,0.078125,313,32,40,-3.00,12.21
558,1,0.044922,-0.003201,-0.001953,0.044922,-0.001953,0.078125,308,33,41,-3.00,12.75
559,1,0.027344,-0.000619,-0.001953,0.027344,-0.001953,0.078125,317,34,41,-3.00,12.20
560,1,0.027344,0.006412,0.007812,0.027344,0.007812,0.078125,322,33,41,-3.00,12.65
561,1,0.025391,-0.000623,-0.001953,0.025391,-0.001953,0.078125,320,22,45,-3.00,14.58
562,1,0.027344,-0.018287,-0.013672,0.027344,-0.013672,0.078125,318,37,40,-3.00,12.02
563,1,0.021484,0.008684,0.009766,0.021484,0.009766,0.078125,312,22,45,-3.00,13.46
564,1,0.029297,-0.015143,-0.009766,0.029297,-0.009766,0.078125,314,33,41,-3.00,12.38
565,1,0.015625,-0.024176,-0.021484,0.015625,-0.021484,0.078125,312,28,44,-3.00,13.47
566,1,0.029297,-0.005242,-0.005859,0.029297,-0.005859,0.078125,315,37,40,-3.00,13.13
567,1,-0.011719,-0.046590,-0.039062,-0.011719,-0.039062,0.078125,309,37,40,-3.00,11.99
568,1,0.017578,-0.019092,-0.011719,0.017578,-0.011719,0.078125,306,33,41,-3.00,13.90
569,1,0.025391,-0.011033,-0.009766,0.025391,-0.009766,0.078125,309,33,41,-3.00,13.78
570,1,0.009766,-0.023898,-0.025391,0.009766,-0.025391,0.078125,309,22,45,-3.00,12.25
571,1,0.046875,0.023867,0.025391,0.046875,0.025391,0.078125,310,27,47,-3.00,12.08
572,1,0.041016,0.003846,0.003906,0.041016,0.003906,0.078125,309,22,47,-3.00,11.81
573,1,0.066406,0.045988,0.046875,0.066406,0.046875,0.078125,305,33,41,-3.00,12.08
574,1,0.031250,-0.018238,-0.011719,0.031250,-0.011719,0.078125,295,28,45,-3.00,13.85
575,1,0.050781,-0.008635,-0.007812,0.050781,-0.007812,0.078125,290,34,41,-3.00,13.11
576,1,0.070312,0.012350,0.009766,0.070312,0.009766,0.078125,291,34,41,-3.00,12.04
577,1,0.021484,-0.001148,0.000000,0.021484,0.000000,0.078125,285,35,41,-3.00,13.03
578,1,-0.007812,-0.028424,-0.023438,-0.007812,-0.023438,0.078125,297,35,41,-3.00,15.25
579,1,0.044922,0.024109,0.025391,0.044922,0.025391,0.078125,300,27,47,-3.00,13.17
580,1,0.023438,-0.015326,-0.013672,0.023438,-0.013672,0.078125,299,34,42,-3.00,14.21
581,1,0.029297,-0.001252,-0.003906,0.029297,-0.003906,0.078125,282,31,40,-3.00,12.41
582,1,0.003906,-0.025121,-0.023438,0.003906,-0.023438,0.078125,291,35,41,-3.00,12.27
583,1,-0.003906,-0.043420,-0.048828,-0.003906,-0.048828,0.078125,284,34,42,-3.00,14.73
584,1,0.013672,-0.010770,-0.009766,0.013672,-0.009766,0.078125,276,28,48,-3.00,12.19
585,1,0.000000,-0.042016,-0.039062,0.000000,-0.039062,0.078125,291,35,36,-3.00,12.47
586,1,0.035156,-0.019199,-0.023438,0.035156,-0.023438,0.078125,286,33,41,-3.00,12.03
587,1,0.052734,0.030910,0.027344,0.052734,0.027344,0.078125,285,34,41,-3.00,11.82
588,1,-0.015625,-0.037762,-0.037109,-0.015625,-0.037109,0.078125,289,17,51,-3.00,11.38
589,1,0.001953,-0.036205,-0.035156,0.001953,-0.035156,0.078125,284,35,36,-3.00,14.83
590,1,0.011719,-0.032160,-0.029297,0.011719,-0.029297,0.078125,275,19,52,-3.00,13.50
591,1,0.017578,-0.046357,-0.044922,0.017578,-0.044922,0.078125,262,36,42,-3.00,12.52
592,1,-0.015625,-0.063727,-0.052734,-0.015625,-0.052734,0.078125,261,15,51,-3.00,14.21
593,1,0.041016,-0.008186,-0.009766,0.041016,-0.009766,0.078125,251,16,51,-3.00,12.82
594,1,0.015625,-0.018516,-0.015625,0.015625,-0.015625,0.078125,254,34,41,-3.00,13.30
595,1,0.015625,-0.025578,-0.025391,0.015625,-0.025391,0.078125,243,37,42,-3.00,12.95
596,1,-0.011719,-0.074699,-0.074219,-0.011719,-0.074219,0.078125,246,11,52,-3.00,12.95
597,1,-0.025391,-0.073209,-0.078125,-0.025391,-0.078125,0.078125,264,37,43,-3.00,13.14
598,1,0.017578,-0.021881,-0.015625,0.017578,-0.015625,0.078125,249,38,42,-3.00,13.55
599,1,-0.017578,-0.032020,-0.029297,-0.017578,-0.029297,0.078125,258,18,44,-3.00,12.83
600,1,0.023438,-0.023379,-0.017578,0.023438,-0.017578,0.078125,273,36,45,-3.00,13.09
601,1,0.011719,-0.027857,-0.025391,0.011719,-0.025391,0.078125,271,33,41,-3.00,12.77
602,1,0.025391,-0.023361,-0.027344,0.025391,-0.027344,0.078125,273,37,44,-3.00,14.09
603,1,0.039062,0.003408,0.005859,0.039062,0.005859,0.078125,281,36,43,-3.00,12.66
604,1,0.046875,0.026070,0.029297,0.046875,0.029297,0.078125,281,35,36,-3.00,13.43
605,1,0.048828,-0.004148,-0.009766,0.048828,-0.009766,0.078125,281,15,54,-3.00,13.25
606,1,0.050781,0.007340,0.007812,0.050781,0.007812,0.078125,275,15,54,-3.00,12.65
607,1,0.072266,0.019799,0.025391,0.072266,0.025391,0.078125,280,32,42,-3.00,12.29
608,1,0.031250,-0.013561,-0.015625,0.031250,-0.015625,0.078125,288,15,54,-3.00,11.62
609,1,0.048828,-0.009902,-0.007812,0.048828,-0.007812,0.078125,282,13,52,-3.00,12.27
610,1,0.001953,-0.037785,-0.031250,0.001953,-0.031250,0.078125,289,15,54,-3.00,13.60
611,1,0.011719,-0.030947,-0.027344,0.011719,-0.027344,0.078125,283,35,36,-3.00,12.43
612,1,0.042969,0.011836,0.009766,0.042969,0.009766,0.078125,288,38,44,-3.00,11.71
613,1,-0.001953,-0.049416,-0.048828,-0.001953,-0.048828,0.078125,284,11,52,-3.00,11.25
614,1,0.066406,0.011301,0.013672,0.066406,0.013672,0.078125,204,16,54,-3.00,12.42
615,1,0.023438,-0.014842,-0.013672,0.023438,-0.013672,0.078125,249,34,43,-3.00,12.67
616,1,0.058594,-0.001635,-0.001953,0.058594,-0.001953,0.078125,265,34,43,-3.00,11.72
617,1,0.033203,-0.005084,-0.007812,0.033203,-0.007812,0.078125,271,16,53,-3.00,13.16
618,1,0.005859,-0.046344,-0.048828,0.005859,-0.048828,0.078125,293,15,54,-3.00,11.86
619,1,0.048828,-0.016611,-0.017578,0.048828,-0.017578,0.078125,288,9,51,-3.00,12.79
620,1,0.023438,-0.026338,-0.023438,0.023438,-0.023438,0.078125,290,15,54,-3.00,12.80
621,1,0.041016,0.016479,0.017578,0.041016,0.017578,0.078125,297,10,52,-3.00,13.87
622,1,0.013672,-0.022625,-0.021484,0.013672,-0.021484,0.078125,294,10,53,-3.00,14.38
623,1,-0.005859,-0.040906,-0.044922,-0.005859,-0.044922,0.078125,297,17,55,-3.00,12.37
624,1,-0.005859,-0.042684,-0.048828,-0.005859,-0.048828,0.078125,307,13,53,-3.00,13.60
625,1,0.015625,-0.015623,-0.013672,0.015625,-0.013672,0.078125,301,14,54,-3.00,11.71
626,1,0.033203,0.005410,0.011719,0.033203,0.011719,0.078125,307,9,52,-3.00,12.23
627,1,0.013672,-0.026891,-0.031250,0.013672,-0.031250,0.078125,312,35,44,-3.00,12.21
628,1,0.054688,0.009289,0.011719,0.054688,0.011719,0.078125,300,20,58,-3.00,12.77
629,1,0.021484,-0.031189,-0.033203,0.021484,-0.033203,0.078125,305,17,56,-3.00,13.73
630,1,0.042969,-0.002709,-0.003906,0.042969,-0.003906,0.078125,309,20,56,-3.00,10.81
631,1,0.031250,-0.004656,-0.003906,0.031250,-0.003906,0.078125,314,32,43,-3.00,13.61
632,1,0.019531,-0.016961,-0.021484,0.019531,-0.021484,0.078125,316,17,56,-3.00,11.25
633,1,0.082031,0.044127,0.042969,0.082031,0.042969,0.082031,321,20,56,-3.00,14.59
634,1,0.044922,-0.011867,-0.007812,0.044922,-0.007812,0.082031,321,34,43,-3.00,13.55
635,1,0.062500,0.019262,0.017578,0.062500,0.017578,0.082031,320,21,56,-3.00,12.26
636,1,-0.005859,-0.041033,-0.041016,-0.005859,-0.041016,0.082031,319,38,44,-3.00,12.18
637,1,0.039062,-0.004447,-0.003906,0.039062,-0.003906,0.082031,319,39,44,-3.00,11.75
638,1,0.019531,-0.030090,-0.029297,0.019531,-0.029297,0.082031,322,39,44,-3.00,11.22
639,1,0.044922,-0.003365,-0.001953,0.044922,-0.001953,0.082031,322,12,53,-3.00,11.59
640,1,0.064453,0.006520,0.007812,0.064453,0.007812,0.082031,322,12,52,-3.00,11.51
641,1,0.003906,-0.041445,-0.044922,0.003906,-0.044922,0.082031,324,25,56,-3.00,11.72
642,1,0.019531,-0.019074,-0.025391,0.019531,-0.025391,0.082031,319,24,59,-3.00,13.52
643,1,0.052734,0.022072,0.023438,0.052734,0.023438,0.082031,320,23,59,-3.00,14.38
644,1,0.031250,0.009697,0.013672,0.031250,0.013672,0.082031,321,14,55,-3.00,13.29
645,1,-0.031250,-0.077734,-0.076172,-0.031250,-0.076172,0.082031,320,15,54,-3.00,13.90
646,1,0.037109,-0.001189,0.003906,0.037109,0.003906,0.082031,323,36,43,-3.00,13.29
647,1,0.015625,-0.021279,-0.021484,0.015625,-0.021484,0.082031,316,25,58,-3.00,12.38
648,1,0.001953,-0.041723,-0.033203,0.001953,-0.033203,0.082031,314,26,60,-3.00,13.40
649,1,0.027344,-0.025357,-0.025391,0.027344,-0.025391,0.082031,315,24,59,-3.00,11.62
650,1,0.031250,-0.011930,-0.011719,0.031250,-0.011719,0.082031,317,35,45,-3.00,13.95
651,1,0.023438,-0.022693,-0.019531,0.023438,-0.019531,0.082031,318,36,43,-3.00,13.70
652,1,0.019531,-0.026262,-0.031250,0.019531,-0.031250,0.082031,319,26,56,-3.00,12.58
653,1,0.025391,-0.029025,-0.035156,0.025391,-0.035156,0.082031,322,18,56,-3.00,13.17
654,1,0.031250,-0.017812,-0.019531,0.031250,-0.019531,0.082031,325,34,44,-3.00,14.42
655,1,0.021484,-0.013184,-0.005859,0.021484,-0.005859,0.082031,323,17,55,-3.00,11.72
656,1,0.041016,-0.009775,-0.009766,0.041016,-0.009766,0.082031,310,18,56,-3.00,12.40
657,1,0.046875,-0.003422,-0.001953,0.046875,-0.001953,0.082031,311,18,56,-3.00,12.20
658,1,0.060547,0.012486,0.013672,0.060547,0.013672,0.082031,315,35,45,-3.00,12.45
659,1,0.058594,0.019752,0.021484,0.058594,0.021484,0.082031,317,21,57,-3.00,11.71
660,1,0.017578,-0.027014,-0.041016,0.017578,-0.041016,0.082031,318,15,53,-3.00,12.39
661,1,0.042969,-0.019117,-0.019531,0.042969,-0.019531,0.082031,322,13,54,-3.00,12.14
662,1,0.050781,-0.032076,-0.023438,0.050781,-0.023438,0.082031,291,17,55,-3.00,10.88
663,1,0.041016,0.010852,0.015625,0.041016,0.015625,0.082031,305,25,56,-3.00,12.23
664,1,0.044922,0.011156,0.009766,0.044922,0.009766,0.082031,313,32,44,-3.00,13.32
665,1,0.011719,-0.048957,-0.052734,0.011719,-0.052734,0.082031,322,19,57,-3.00,12.50
666,1,0.033203,-0.028779,-0.029297,0.033203,-0.029297,0.082031,306,17,55,-3.00,11.02
667,1,-0.001953,-0.054834,-0.056641,-0.001953,-0.056641,0.082031,314,15,54,-3.00,13.37
668,1,0.011719,-0.034250,-0.037109,0.011719,-0.037109,0.082031,316,13,53,-3.00,15.00
669,1,0.039062,-0.004061,-0.007812,0.039062,-0.007812,0.082031,317,19,56,-3.00,12.35
670,1,0.007812,-0.027980,-0.027344,0.007812,-0.027344,0.082031,317,19,57,-3.00,12.12
671,1,0.000000,-0.050053,-0.054688,0.000000,-0.054688,0.082031,320,38,44,-3.00,12.74
672,1,0.070312,0.018174,0.017578,0.070312,0.017578,0.082031,326,35,44,-3.00,12.86
673,1,0.029297,0.000260,-0.001953,0.029297,-0.001953,0.082031,324,8,51,-3.00,11.67
674,1,0.041016,0.000379,0.001953,0.041016,0.001953,0.082031,103,17,54,-3.00,11.91
675,1,0.052734,-0.016480,-0.015625,0.052734,-0.015625,0.082031,129,23,58,-3.00,11.50
676,1,0.015625,-0.024258,-0.025391,0.015625,-0.025391,0.082031,142,20,56,-3.00,11.37
677,1,0.003906,-0.031541,-0.031250,0.003906,-0.031250,0.082031,165,29,61,-3.00,12.23
678,1,0.054688,0.012266,0.015625,0.054688,0.015625,0.082031,187,20,55,-3.00,13.75
679,1,0.068359,0.010648,0.007812,0.068359,0.007812,0.082031,209,20,56,-3.00,14.31
680,1,0.041016,-0.011730,-0.015625,0.041016,-0.015625,0.082031,231,23,58,-3.00,12.20
681,1,0.031250,-0.017137,-0.021484,0.031250,-0.021484,0.082031,225,24,58,-3.00,13.22
682,1,0.035156,-0.007518,-0.009766,0.035156,-0.009766,0.082031,246,21,58,-3.00,13.95
683,1,0.029297,-0.009158,-0.005859,0.029297,-0.005859,0.082031,257,16,55,-3.00,11.66
684,1,0.021484,-0.023809,-0.021484,0.021484,-0.021484,0.082031,264,19,55,-3.00,11.91
685,1,0.054688,0.001016,-0.001953,0.054688,-0.001953,0.082031,262,21,56,-3.00,13.03
686,1,0.048828,-0.006703,-0.005859,0.048828,-0.005859,0.082031,270,16,54,-3.00,11.95
687,1,0.037109,-0.018615,-0.017578,0.037109,-0.017578,0.082031,273,25,59,-3.00,11.81
688,1,0.042969,0.006061,0.007812,0.042969,0.007812,0.082031,273,23,58,-3.00,11.24
689,1,0.064453,0.029549,0.031250,0.064453,0.031250,0.082031,273,25,58,-3.00,13.76
690,1,0.052734,-0.004787,-0.003906,0.052734,-0.003906,0.082031,280,33,43,-3.00,12.22
691,1,0.048828,0.006594,0.007812,0.048828,0.007812,0.082031,284,16,58,-3.00,11.89
692,1,0.023438,-0.017570,-0.019531,0.023438,-0.019531,0.082031,293,21,58,-3.00,11.62
693,1,0.044922,0.023199,0.025391,0.044922,0.025391,0.082031,291,18,58,-3.00,13.10
694,1,0.056641,0.015053,0.013672,0.056641,0.013672,0.082031,300,25,58,-3.00,13.76
695,1,0.037109,-0.015037,-0.015625,0.037109,-0.015625,0.082031,302,20,56,-3.00,12.19
696,1,0.062500,0.015912,0.015625,0.062500,0.015625,0.082031,301,14,52,-3.00,12.31
697,1,0.033203,-0.030309,-0.027344,0.033203,-0.027344,0.082031,300,35,43,-3.00,11.16
698,1,0.027344,-0.006379,0.000000,0.027344,0.000000,0.082031,301,23,58,-3.00,10.94
699,1,0.056641,0.001527,0.000000,0.056641,0.000000,0.082031,299,19,56,-3.00,12.56
700,1,0.021484,-0.015088,-0.017578,0.021484,-0.017578,0.082031,298,22,57,-3.00,13.21
701,1,0.044922,-0.001826,0.000000,0.044922,0.000000,0.082031,297,20,56,-3.00,12.68
702,1,0.025391,-0.001861,-0.001953,0.025391,-0.001953,0.082031,302,18,57,-3.00,12.51
703,1,0.039062,-0.006131,-0.003906,0.039062,-0.003906,0.082031,307,28,61,-3.00,13.03
704,1,0.041016,-0.011834,-0.009766,0.041016,-0.009766,0.082031,309,33,43,-3.00,12.93
705,1,0.033203,-0.004254,-0.003906,0.033203,-0.003906,0.082031,306,33,43,-3.00,14.08
706,1,0.039062,-0.009346,-0.009766,0.039062,-0.009766,0.082031,307,33,43,-3.00,13.91
707,1,0.042969,-0.025109,-0.025391,0.042969,-0.025391,0.082031,312,17,54,-3.00,11.98
708,1,0.001953,-0.051762,-0.052734,0.001953,-0.052734,0.082031,308,21,58,-3.00,11.88
709,1,0.052734,0.004504,0.005859,0.052734,0.005859,0.082031,312,22,56,-3.00,13.28
710,1,0.042969,0.015738,0.015625,0.042969,0.015625,0.082031,308,21,55,-3.00,12.56
711,1,0.046875,0.007717,0.007812,0.046875,0.007812,0.082031,306,34,43,-3.00,12.01
712,1,0.011719,-0.023506,-0.025391,0.011719,-0.025391,0.082031,313,21,58,-3.00,14.31
713,1,0.021484,-0.008375,-0.005859,0.021484,-0.005859,0.082031,305,18,53,-3.00,14.07
714,1,0.050781,0.018877,0.021484,0.050781,0.021484,0.082031,313,22,56,-3.00,11.87
715,1,0.035156,0.005264,0.005859,0.035156,0.005859,0.082031,305,26,60,-3.00,13.73
716,1,0.025391,-0.002535,-0.001953,0.025391,-0.001953,0.082031,302,21,56,-3.00,12.40
717,1,0.019531,-0.015184,-0.015625,0.019531,-0.015625,0.082031,305,24,57,-3.00,13.04
718,1,0.044922,0.000258,0.000000,0.044922,0.000000,0.082031,300,27,60,-3.00,13.64
719,1,0.050781,-0.005865,-0.007812,0.050781,-0.007812,0.082031,306,14,59,-3.00,12.45
720,1,0.048828,0.012430,0.009766,0.048828,0.009766,0.082031,237,25,57,-3.00,14.63
721,1,0.054688,0.003520,0.001953,0.054688,0.001953,0.082031,252,19,58,-3.00,11.35
722,1,0.025391,-0.012896,-0.011719,0.025391,-0.011719,0.082031,267,17,55,-3.00,13.40
723,1,0.050781,0.008838,0.009766,0.050781,0.009766,0.082031,275,16,58,-3.00,14.84
724,1,0.019531,-0.031322,-0.029297,0.019531,-0.029297,0.082031,289,26,58,-3.00,12.65
725,1,0.058594,-0.001787,-0.001953,0.058594,-0.001953,0.082031,288,24,58,-3.00,12.00
726,1,0.039062,0.022041,0.025391,0.039062,0.025391,0.082031,294,17,55,-3.00,12.40
727,1,0.064453,0.027100,0.027344,0.064453,0.027344,0.082031,296,20,55,-3.00,13.14
728,1,0.050781,0.009609,0.011719,0.050781,0.011719,0.082031,299,20,56,-3.00,11.96
729,1,0.039062,-0.013340,-0.009766,0.039062,-0.009766,0.082031,291,19,54,-3.00,13.85
730,1,0.058594,0.007258,0.005859,0.058594,0.005859,0.082031,256,18,62,-3.00,12.29
731,1,0.033203,0.002504,0.005859,0.033203,0.005859,0.082031,272,22,59,-3.00,11.37
732,1,0.017578,-0.030580,-0.031250,0.017578,-0.031250,0.082031,275,15,57,-3.00,12.31
733,1,-0.007812,-0.058387,-0.058594,-0.007812,-0.058594,0.082031,286,15,57,-3.00,13.15
734,1,0.023438,-0.034121,-0.033203,0.023438,-0.033203,0.082031,299,16,57,-3.00,12.45
735,1,0.054688,0.001520,0.003906,0.054688,0.003906,0.082031,294,17,57,-3.00,12.36
736,1,-0.005859,-0.042152,-0.042969,-0.005859,-0.042969,0.082031,286,20,55,-3.00,12.12
737,1,0.007812,-0.033762,-0.037109,0.007812,-0.037109,0.082031,282,15,58,-3.00,12.53
738,1,0.042969,-0.017186,-0.017578,0.042969,-0.017578,0.082031,284,18,54,-3.00,11.16
739,1,0.091797,0.027980,0.027344,0.091797,0.027344,0.091797,300,20,58,-3.00,11.97
740,1,0.054688,-0.008055,-0.005859,0.054688,-0.005859,0.091797,293,15,58,-3.00,12.81
741,1,0.050781,-0.017365,-0.017578,0.050781,-0.017578,0.091797,292,14,57,-3.00,11.90
742,1,-0.003906,-0.044408,-0.046875,-0.003906,-0.046875,0.091797,295,23,56,-3.00,12.13
743,1,0.027344,-0.006709,-0.003906,0.027344,-0.003906,0.091797,292,18,58,-3.00,11.95
744,1,0.029297,-0.006768,-0.005859,0.029297,-0.005859,0.091797,299,14,58,-3.00,13.84
745,1,0.019531,-0.022064,-0.017578,0.019531,-0.017578,0.091797,302,14,59,-3.00,12.44
746,1,0.027344,-0.035637,-0.033203,0.027344,-0.033203,0.091797,301,13,58,-3.00,12.15
747,1,0.037109,-0.012031,-0.013672,0.037109,-0.013672,0.091797,301,12,59,-3.00,10.50
748,1,0.064453,0.006936,0.007812,0.064453,0.007812,0.091797,285,17,59,-3.00,10.28
749,1,0.037109,0.006158,0.009766,0.037109,0.009766,0.091797,289,14,58,-3.00,12.21
750,1,0.017578,-0.011977,-0.011719,0.017578,-0.011719,0.091797,294,27,58,-3.00,11.87
751,1,0.062500,0.004488,0.003906,0.062500,0.003906,0.091797,296,17,60,-3.00,12.38
752,1,0.017578,-0.027084,-0.025391,0.017578,-0.025391,0.091797,295,14,58,-3.00,13.95
753,1,0.048828,0.009350,0.009766,0.048828,0.009766,0.091797,296,18,60,-3.00,13.63
754,1,0.029297,-0.020844,-0.021484,0.029297,-0.021484,0.091797,300,16,63,-3.00,12.39
755,1,0.074219,-0.003104,-0.001953,0.074219,-0.001953,0.091797,291,22,60,-3.00,11.29
756,1,0.035156,-0.028258,-0.035156,0.035156,-0.035156,0.091797,294,16,57,-3.00,11.61
757,1,0.025391,-0.027941,-0.027344,0.025391,-0.027344,0.091797,297,21,60,-3.00,11.22
758,1,0.041016,-0.011166,-0.009766,0.041016,-0.009766,0.091797,295,17,59,-3.00,11.00
759,1,0.033203,-0.035256,-0.035156,0.033203,-0.035156,0.091797,298,17,60,-3.00,10.95
760,1,0.039062,-0.008137,-0.007812,0.039062,-0.007812,0.091797,292,14,58,-3.00,11.47
761,1,0.062500,0.026541,0.021484,0.062500,0.021484,0.091797,282,16,63,-3.00,12.78
762,1,0.027344,-0.025133,-0.015625,0.027344,-0.015625,0.091797,285,15,58,-3.00,12.80
763,1,0.027344,-0.032369,-0.033203,0.027344,-0.033203,0.091797,291,18,64,-3.00,12.21
764,1,0.037109,-0.019453,-0.021484,0.037109,-0.021484,0.091797,295,17,60,-3.00,13.69
765,1,0.017578,-0.017563,-0.023438,0.017578,-0.023438,0.091797,293,24,57,-3.00,13.18
766,1,0.007812,-0.045154,-0.044922,0.007812,-0.044922,0.091797,293,13,59,-3.00,11.06
767,1,0.056641,-0.012209,-0.011719,0.056641,-0.011719,0.091797,295,17,60,-3.00,11.82
768,1,0.050781,-0.002777,-0.003906,0.050781,-0.003906,0.091797,288,11,62,-3.00,11.79
769,1,0.070312,0.042117,0.042969,0.070312,0.042969,0.091797,295,11,62,-3.00,12.88
770,1,0.054688,-0.015836,-0.015625,0.054688,-0.015625,0.091797,303,19,58,-3.00,12.33
771,1,0.041016,-0.012707,-0.011719,0.041016,-0.011719,0.091797,308,20,60,-3.00,11.91
772,1,0.052734,-0.016758,-0.015625,0.052734,-0.015625,0.091797,304,12,61,-3.00,10.78
773,1,0.068359,0.006473,0.001953,0.068359,0.001953,0.091797,309,17,62,-3.00,11.88
774,1,0.027344,-0.041340,-0.033203,0.027344,-0.033203,0.091797,309,19,60,-3.00,11.80
775,1,0.025391,-0.017297,-0.017578,0.025391,-0.017578,0.091797,307,14,59,-3.00,12.72
776,1,0.060547,0.019553,0.019531,0.060547,0.019531,0.091797,309,14,59,-3.00,11.84
777,1,0.050781,-0.006842,-0.011719,0.050781,-0.011719,0.091797,309,15,63,-3.00,11.43
778,1,0.054688,0.004152,0.003906,0.054688,0.003906,0.091797,306,12,62,-3.00,11.05
779,1,0.019531,-0.027260,-0.023438,0.019531,-0.023438,0.091797,313,15,62,-3.00,12.10
780,1,0.003906,-0.040842,-0.039062,0.003906,-0.039062,0.091797,290,24,61,-3.00,11.17
781,1,0.042969,-0.003047,-0.001953,0.042969,-0.001953,0.091797,297,14,64,-3.00,11.26
782,1,0.017578,-0.027137,-0.027344,0.017578,-0.027344,0.091797,308,18,59,-3.00,11.73
783,1,0.056641,0.017383,0.017578,0.056641,0.017578,0.091797,310,15,58,-3.00,12.16
784,1,0.074219,0.018152,0.019531,0.074219,0.019531,0.091797,315,12,62,-3.00,11.95
785,1,0.042969,-0.004568,-0.005859,0.042969,-0.005859,0.091797,314,13,64,-3.00,12.80
786,1,0.042969,-0.021158,-0.021484,0.042969,-0.021484,0.091797,307,13,64,-3.00,12.25
787,1,-0.013672,-0.048662,-0.048828,-0.013672,-0.048828,0.091797,308,16,59,-3.00,10.72
788,1,0.078125,0.031863,0.029297,0.078125,0.029297,0.091797,308,20,61,-3.00,10.03
789,1,0.068359,0.029879,0.031250,0.068359,0.031250,0.091797,301,14,60,-3.00,12.71
790,1,0.029297,-0.030895,-0.031250,0.029297,-0.031250,0.091797,306,14,64,-3.00,11.15
791,1,0.039062,0.004424,0.001953,0.039062,0.001953,0.091797,302,15,59,-3.00,13.08
792,1,0.007812,-0.042348,-0.042969,0.007812,-0.042969,0.091797,295,14,58,-3.00,12.02
793,1,0.033203,-0.007400,-0.007812,0.033203,-0.007812,0.091797,304,16,65,-3.00,10.78
794,1,0.037109,-0.000090,0.000000,0.037109,0.000000,0.091797,301,11,64,-3.00,12.22
795,1,0.048828,-0.000775,-0.001953,0.048828,-0.001953,0.091797,297,17,61,-3.00,11.11
796,1,0.011719,-0.026701,-0.025391,0.011719,-0.025391,0.091797,294,15,64,-3.00,12.68
797,1,0.054688,0.003098,0.003906,0.054688,0.003906,0.091797,297,19,66,-3.00,11.67
798,1,0.062500,-0.013404,-0.013672,0.062500,-0.013672,0.091797,292,14,59,-3.00,12.02
799,1,0.035156,0.005160,0.005859,0.035156,0.005859,0.091797,292,14,63,-3.00,14.17
800,1,0.042969,-0.012357,-0.009766,0.042969,-0.009766,0.091797,289,16,59,-3.00,12.82
801,1,0.068359,0.021010,0.021484,0.068359,0.021484,0.091797,295,20,60,-3.00,12.34
802,1,0.060547,0.028750,0.015625,0.060547,0.015625,0.091797,297,16,65,-3.00,12.49
803,1,0.021484,-0.017162,-0.027344,0.021484,-0.027344,0.091797,303,16,61,-3.00,12.98
804,1,-0.011719,-0.036682,-0.037109,-0.011719,-0.037109,0.091797,309,19,62,-3.00,12.59
805,1,0.029297,-0.001469,-0.001953,0.029297,-0.001953,0.091797,309,13,62,-3.00,12.51
806,1,0.033203,-0.023543,-0.023438,0.033203,-0.023438,0.091797,313,14,61,-3.00,12.48
807,1,0.005859,-0.032787,-0.033203,0.005859,-0.033203,0.091797,315,16,61,-3.00,11.77
808,1,0.050781,-0.001691,-0.007812,0.050781,-0.007812,0.091797,320,16,59,-3.00,13.27
809,1,0.042969,-0.010699,-0.009766,0.042969,-0.009766,0.091797,315,18,66,-3.00,11.93
810,1,0.052734,0.025451,0.019531,0.052734,0.019531,0.091797,297,19,62,-3.00,11.48
811,1,0.005859,-0.043799,-0.042969,0.005859,-0.042969,0.091797,308,16,64,-3.00,11.45
