254,1,-0.916016,-3.910529,-0.916016,-3.910529,236,236,78,20,0.58
255,1,-1.052734,-4.178059,-1.052734,-4.178059,232,232,82,20,0.57
256,1,-0.681641,-3.589361,-0.681641,-3.589361,250,250,82,20,0.56
257,1,-0.968750,-4.141783,-0.968750,-4.141783,251,251,81,18,0.54
258,1,-1.830078,-3.873682,-1.830078,-3.873682,253,253,76,20,0.78
259,1,-0.845703,-2.794936,-0.845703,-2.794936,244,244,78,19,0.56
260,1,-1.513672,-3.351266,-1.513672,-3.351266,235,235,78,21,0.56
261,1,-0.480469,-2.855627,-0.480469,-2.855627,234,234,79,22,0.53
262,1,-0.740234,-2.634230,-0.740234,-2.634230,233,233,85,22,0.35
263,1,1.677734,-0.693822,1.677734,-0.693822,222,222,78,18,0.77
264,1,-1.875000,-3.999402,-1.875000,-3.999402,224,224,82,20,0.53
265,1,-1.947266,-3.396279,-1.947266,-3.396279,224,224,80,20,0.59
266,1,-1.160156,-2.892037,-1.160156,-2.892037,228,228,84,24,0.74
267,1,-0.406250,-2.830959,-0.406250,-2.830959,230,230,82,19,0.77
268,1,-1.785156,-3.518506,-1.785156,-3.518506,234,234,81,20,0.60
269,1,-0.009766,-1.730699,-0.009766,-1.730699,226,226,80,20,0.35
270,1,-0.511719,-3.049064,-0.511719,-3.049064,227,227,76,20,0.75
271,1,-1.755859,-3.522277,-1.755859,-3.522277,243,243,84,20,0.60
272,1,-0.042969,-1.586736,-0.042969,-1.586736,239,239,81,22,0.36
273,1,-0.751953,-2.503912,-0.751953,-2.503912,247,247,84,21,0.81
274,1,-0.294922,-1.890520,-0.294922,-1.890520,241,241,82,21,0.36
275,1,-1.115234,-2.744457,-1.115234,-2.744457,245,245,84,22,0.57
276,1,-0.835938,-3.145326,-0.835938,-3.145326,253,253,83,21,0.97
277,1,0.316406,-1.420469,0.316406,-1.420469,240,240,89,23,0.78
278,1,-0.171875,-2.251111,-0.171875,-2.251111,232,232,89,22,0.60
279,1,-2.097656,-3.527076,-2.097656,-3.527076,243,243,91,26,0.80
280,1,-0.478516,-2.037236,-0.478516,-2.037236,259,259,84,21,0.80
281,1,-0.919922,-2.449705,-0.919922,-2.449705,248,248,94,24,0.36
282,1,-0.541016,-1.861547,-0.541016,-1.861547,249,249,95,28,0.78
283,1,-0.250000,-2.133164,-0.250000,-2.133164,250,250,82,21,0.36
284,1,-0.953125,-2.523174,-0.953125,-2.523174,253,253,92,28,0.76
285,1,-0.867188,-2.357633,-0.867188,-2.357633,266,266,93,30,0.37
286,1,-0.384766,-1.858568,-0.384766,-1.858568,257,257,87,26,0.83
287,1,-0.890625,-2.064141,-0.890625,-2.064141,247,247,96,27,0.78
288,1,-0.664062,-2.111916,-0.664062,-2.111916,259,259,89,22,0.60
289,1,-0.136719,-1.641486,-0.136719,-1.641486,256,256,89,22,0.81
290,1,0.183594,-1.394674,0.183594,-1.394674,260,260,95,33,0.56
291,1,-0.046875,-1.479061,-0.046875,-1.479061,269,269,91,24,0.58
292,1,-0.207031,-1.808018,-0.207031,-1.808018,265,265,93,29,0.35
293,1,-1.582031,-3.271744,-1.582031,-3.271744,263,263,99,33,0.78
294,1,0.121094,-1.172971,0.121094,-1.172971,267,267,97,30,0.65
295,1,-0.273438,-1.811854,-0.273438,-1.811854,248,248,100,34,0.63
296,1,0.083984,-1.326926,0.083984,-1.326926,243,243,87,26,0.37
297,1,-1.382812,-2.572953,-1.382812,-2.572953,244,244,92,26,0.86
298,1,-1.988281,-3.091508,-1.988281,-3.091508,246,246,100,35,0.91
299,1,0.091797,-1.438928,0.091797,-1.438928,243,243,92,24,0.64
300,1,-1.167969,-2.401953,-1.167969,-2.401953,237,237,88,24,0.62
301,1,-0.101562,-1.309730,-0.101562,-1.309730,261,261,88,24,0.38
302,1,0.505859,-0.898010,0.505859,-0.898010,260,260,102,36,0.39
303,1,-1.003906,-2.141168,-1.003906,-2.141168,261,261,89,25,0.84
304,1,-2.001953,-3.124656,-2.001953,-3.124656,241,241,100,35,0.89
305,1,-0.626953,-1.705453,-0.626953,-1.705453,251,251,94,25,0.39
306,1,0.259766,-0.945066,0.259766,-0.945066,241,241,89,24,0.36
