generation,phase,best_fitness,avg_fitness,median_fitness,best_delta,median_delta,global_best_fitness,n_species,n_connections_best,n_hidden_best,elapsed_sec
308,1,-1.013672,-2.280063,-2.062500,-1.013672,-2.062500,2.458984,242,57,24,3.07
309,1,2.322266,1.100607,1.441406,2.322266,1.441406,2.458984,261,58,23,3.24
310,1,-0.041016,-0.956746,-0.583984,-0.041016,-0.583984,2.458984,265,60,26,3.41
311,1,1.212891,0.201313,0.515625,1.212891,0.515625,2.458984,263,56,24,1.21
312,1,-1.248047,-2.123867,-1.869141,-1.248047,-1.869141,2.458984,269,55,25,2.10
313,1,0.837891,0.013072,0.263672,0.837891,0.263672,2.458984,271,54,24,3.05
314,1,-2.316406,-3.683113,-3.771484,-2.316406,-3.771484,2.458984,282,61,26,3.30
315,1,0.236328,-0.918672,-0.660156,0.236328,-0.660156,2.458984,285,59,26,3.18
316,1,-1.820312,-3.030402,-2.781250,-1.820312,-2.781250,2.458984,283,58,23,3.04
317,1,1.460938,0.452660,0.660156,1.460938,0.660156,2.458984,284,59,25,0.91
318,1,1.951172,1.230619,1.464844,1.951172,1.464844,2.458984,286,55,24,3.01
319,1,-3.042969,-4.324197,-4.082031,-3.042969,-4.082031,2.458984,264,58,25,3.16
320,1,1.298828,0.478402,0.812500,1.298828,0.812500,2.458984,278,58,25,2.16
321,1,0.244141,-1.718814,-1.599609,0.244141,-1.599609,2.458984,299,61,28,4.83
322,1,0.732422,-0.174314,0.017578,0.732422,0.017578,2.458984,308,60,26,1.94
323,1,-0.021484,-1.630607,-1.419922,-0.021484,-1.419922,2.458984,302,55,24,3.03
324,1,1.015625,0.088898,0.050781,1.015625,0.050781,2.458984,301,61,26,3.21
325,1,-0.720703,-1.680762,-1.498047,-0.720703,-1.498047,2.458984,298,56,24,2.19
326,1,0.242188,-0.530924,-0.230469,0.242188,-0.230469,2.458984,299,58,25,1.91
327,1,0.125000,-0.453395,-0.382812,0.125000,-0.382812,2.458984,307,60,26,3.00
328,1,1.142578,0.447924,0.691406,1.142578,0.691406,2.458984,300,58,25,1.04
329,1,2.031250,1.367465,1.593750,2.031250,1.593750,2.458984,301,61,26,2.06
330,1,1.589844,0.734557,0.960938,1.589844,0.960938,2.458984,306,60,25,0.90
331,1,0.417969,-0.332729,-0.152344,0.417969,-0.152344,2.458984,299,60,25,1.05
332,1,0.664062,-0.534385,-0.394531,0.664062,-0.394531,2.458984,290,59,26,3.17
333,1,-0.082031,-0.586027,-0.451172,-0.082031,-0.451172,2.458984,282,62,28,2.22
334,1,0.605469,-0.245654,-0.123047,0.605469,-0.123047,2.458984,271,63,28,1.51
335,1,-0.296875,-1.780090,-1.636719,-0.296875,-1.636719,2.458984,272,55,24,3.34
336,1,0.796875,0.049789,0.316406,0.796875,0.316406,2.458984,251,64,28,1.07
337,1,-1.054688,-2.553467,-2.537109,-1.054688,-2.537109,2.458984,262,61,26,4.18
338,1,0.357422,-1.623783,-1.414062,0.357422,-1.414062,2.458984,260,64,28,2.82
339,1,2.328125,1.453828,1.755859,2.328125,1.755859,2.458984,262,68,29,1.17
340,1,0.099609,-1.815738,-1.705078,0.099609,-1.705078,2.458984,270,62,28,3.10
341,1,0.927734,-1.673469,-1.601562,0.927734,-1.601562,2.458984,265,51,24,4.44
342,1,1.304688,0.497166,0.789062,1.304688,0.789062,2.458984,243,62,27,0.97
343,1,0.833984,0.113146,0.535156,0.833984,0.535156,2.458984,259,63,28,1.31
344,1,1.878906,0.739631,0.958984,1.878906,0.958984,2.458984,238,58,25,2.04
345,1,2.949219,1.833107,2.158203,2.949219,2.158203,2.949219,241,63,28,2.07
346,1,1.736328,0.693213,0.828125,1.736328,0.828125,2.949219,245,66,29,2.16
347,1,-2.402344,-4.054719,-4.000000,-2.402344,-4.000000,2.949219,236,65,27,2.94
348,1,2.214844,1.495156,1.888672,2.214844,1.888672,2.949219,248,65,28,0.97
349,1,2.101562,1.151223,1.671875,2.101562,1.671875,2.949219,243,63,28,1.09
350,1,-0.955078,-2.177205,-2.029297,-0.955078,-2.029297,2.949219,242,67,30,2.10
351,1,1.273438,0.546705,0.826172,1.273438,0.826172,2.949219,234,67,29,1.14
352,1,-0.460938,-1.691258,-1.421875,-0.460938,-1.421875,2.949219,228,62,26,2.30
353,1,1.023438,0.115998,0.357422,1.023438,0.357422,2.949219,223,67,28,2.43
354,1,1.544922,0.981004,1.287109,1.544922,1.287109,2.949219,228,63,27,1.06
355,1,0.775391,0.096137,0.464844,0.775391,0.464844,2.949219,229,64,27,1.05
356,1,1.046875,0.243150,0.585938,1.046875,0.585938,2.949219,230,64,26,2.15
357,1,-1.050781,-2.521074,-2.375000,-1.050781,-2.375000,2.949219,235,70,28,2.60
358,1,1.226562,0.436004,0.849609,1.226562,0.849609,2.949219,228,64,26,1.09
359,1,2.023438,1.232760,1.548828,2.023438,1.548828,2.949219,244,70,30,2.24
360,1,1.396484,0.690859,1.052734,1.396484,1.052734,2.949219,244,68,30,1.14
361,1,1.287109,0.046334,0.521484,1.287109,0.521484,2.949219,243,64,27,1.06
362,1,1.666016,0.612818,0.908203,1.666016,0.908203,2.949219,256,71,31,2.27
363,1,-1.876953,-2.936615,-2.761719,-1.876953,-2.761719,2.949219,254,60,25,2.54
364,1,-0.779297,-1.811115,-1.445312,-0.779297,-1.445312,2.949219,260,60,27,2.37
365,1,1.007812,0.259662,0.773438,1.007812,0.773438,2.949219,262,62,26,1.10
366,1,-1.605469,-2.982250,-2.701172,-1.605469,-2.701172,2.949219,267,64,27,2.28
367,1,0.263672,-1.395215,-1.287109,0.263672,-1.287109,2.949219,266,63,28,3.73
368,1,1.945312,0.920695,1.445312,1.945312,1.445312,2.949219,248,62,28,2.15
369,1,0.794922,0.073725,0.554688,0.794922,0.554688,2.949219,261,62,27,1.15
370,1,1.792969,0.978662,1.246094,1.792969,1.246094,2.949219,269,66,28,2.34
371,1,0.742188,0.230088,0.572266,0.742188,0.572266,2.949219,266,59,26,1.20
372,1,1.960938,1.382855,1.708984,1.960938,1.708984,2.949219,273,60,26,1.41
373,1,1.060547,0.418051,0.632812,1.060547,0.632812,2.949219,274,64,28,2.21
374,1,1.267578,0.704045,1.060547,1.267578,1.060547,2.949219,273,59,26,1.16
375,1,1.318359,0.640838,1.154297,1.318359,1.154297,2.949219,262,60,26,1.11
376,1,2.457031,1.543768,2.080078,2.457031,2.080078,2.949219,248,59,26,1.14
377,1,1.357422,0.507373,0.894531,1.357422,0.894531,2.949219,255,61,27,1.31
378,1,2.363281,1.622893,1.984375,2.363281,1.984375,2.949219,243,58,26,2.30
379,1,1.751953,0.537033,0.730469,1.751953,0.730469,2.949219,250,60,25,3.08
380,1,0.875000,0.250061,0.365234,0.875000,0.365234,2.949219,259,59,27,2.53
381,1,1.521484,0.980332,1.304688,1.521484,1.304688,2.949219,261,60,27,1.27
382,1,2.589844,1.713016,2.330078,2.589844,2.330078,2.949219,247,61,28,2.31
383,1,3.253906,2.427016,2.908203,3.253906,2.908203,3.253906,229,58,27,1.05
384,1,1.097656,0.372859,0.636719,1.097656,0.636719,3.253906,224,60,27,2.36
385,1,1.574219,0.670691,1.009766,1.574219,1.009766,3.253906,220,63,29,2.65
386,1,2.144531,1.255133,1.785156,2.144531,1.785156,3.253906,221,63,29,2.73
387,1,-1.464844,-2.777895,-2.355469,-1.464844,-2.355469,3.253906,227,64,29,2.16
388,1,2.746094,1.955016,2.525391,2.746094,2.525391,3.253906,227,61,29,1.11
389,1,1.312500,0.493967,0.916016,1.312500,0.916016,3.253906,237,65,30,1.15
390,1,-0.501953,-3.179402,-2.951172,-0.501953,-2.951172,3.253906,231,61,26,4.18
391,1,2.152344,0.922117,1.468750,2.152344,1.468750,3.253906,225,65,30,2.05
392,1,1.343750,0.479027,0.951172,1.343750,0.951172,3.253906,239,66,30,1.02
393,1,0.259766,-0.457002,0.000000,0.259766,0.000000,3.253906,237,60,28,2.28
394,1,0.986328,0.220830,0.652344,0.986328,0.652344,3.253906,236,62,29,1.10
395,1,1.111328,0.445373,0.876953,1.111328,0.876953,3.253906,245,65,29,1.05
396,1,1.373047,0.496238,0.775391,1.373047,0.775391,3.253906,246,61,25,3.31
397,1,0.494141,-0.939768,-0.648438,0.494141,-0.648438,3.253906,252,61,25,4.08
398,1,-2.023438,-2.987572,-2.681641,-2.023438,-2.681641,3.253906,246,61,25,2.22
399,1,1.871094,1.041680,1.324219,1.871094,1.324219,3.253906,256,66,30,2.28
400,1,-0.208984,-0.903762,-0.644531,-0.208984,-0.644531,3.253906,251,63,27,3.19
401,1,2.400391,1.739090,2.111328,2.400391,2.111328,3.253906,261,64,29,2.54
402,1,1.416016,0.828422,1.134766,1.416016,1.134766,3.253906,266,63,29,1.02
403,1,-0.031250,-1.759588,-1.605469,-0.031250,-1.605469,3.253906,266,62,26,3.75
404,1,1.535156,0.254631,0.576172,1.535156,0.576172,3.253906,263,61,25,2.67
405,1,-0.005859,-1.595900,-1.257812,-0.005859,-1.257812,3.253906,282,65,30,3.36
406,1,-0.183594,-1.730789,-1.466797,-0.183594,-1.466797,3.253906,279,66,31,5.56
407,1,2.365234,1.780072,2.054688,2.365234,2.054688,3.253906,273,61,27,2.09
408,1,1.574219,1.082977,1.363281,1.574219,1.363281,3.253906,261,63,29,1.10
409,1,3.029297,2.516404,2.808594,3.029297,2.808594,3.253906,271,59,28,2.16
410,1,1.281250,0.581246,0.984375,1.281250,0.984375,3.253906,260,62,27,1.05
411,1,1.574219,1.045256,1.394531,1.574219,1.394531,3.253906,268,60,27,1.05
412,1,1.275391,0.730168,1.044922,1.275391,1.044922,3.253906,262,61,25,2.11
413,1,1.460938,0.725354,1.101562,1.460938,1.101562,3.253906,262,62,29,0.96
414,1,2.974609,2.035305,2.398438,2.974609,2.398438,3.253906,250,64,27,2.25
415,1,2.966797,2.241473,2.574219,2.966797,2.574219,3.253906,247,63,28,1.19
416,1,0.703125,-0.138018,0.193359,0.703125,0.193359,3.253906,241,69,30,3.01
417,1,-1.412109,-2.375471,-2.142578,-1.412109,-2.142578,3.253906,234,65,30,2.11
418,1,0.273438,-0.664654,-0.328125,0.273438,-0.328125,3.253906,248,65,30,2.29
419,1,0.996094,0.336199,0.648438,0.996094,0.648438,3.253906,225,65,28,2.11
420,1,-0.091797,-1.009424,-0.679688,-0.091797,-0.679688,3.253906,224,64,30,2.02
421,1,1.753906,1.123402,1.585938,1.753906,1.585938,3.253906,234,66,31,1.06
422,1,1.861328,1.142066,1.683594,1.861328,1.683594,3.253906,237,63,28,1.07
423,1,-2.925781,-3.848361,-3.615234,-2.925781,-3.615234,3.253906,237,65,30,3.25
424,1,2.001953,1.359461,1.888672,2.001953,1.888672,3.253906,220,66,29,1.31
425,1,2.640625,1.979877,2.542969,2.640625,2.542969,3.253906,235,68,32,1.01
426,1,-0.369141,-1.928932,-1.712891,-0.369141,-1.712891,3.253906,240,62,28,4.31
427,1,1.166016,0.361525,0.783203,1.166016,0.783203,3.253906,238,63,28,3.14
428,1,0.771484,-0.475502,-0.105469,0.771484,-0.105469,3.253906,249,70,31,1.26
429,1,2.396484,1.238143,1.589844,2.396484,1.589844,3.253906,237,64,28,3.21
430,1,1.417969,0.653174,1.103516,1.417969,1.103516,3.253906,249,64,28,0.99
431,1,1.810547,0.906262,1.386719,1.810547,1.386719,3.253906,258,62,27,1.10
432,1,-0.726562,-1.516240,-0.974609,-0.726562,-0.974609,3.253906,253,61,27,2.17
433,1,0.339844,-0.624406,-0.468750,0.339844,-0.468750,3.253906,238,62,26,2.13
434,1,0.617188,-0.245043,0.115234,0.617188,0.115234,3.253906,258,60,27,3.04
435,1,-0.644531,-1.749490,-1.345703,-0.644531,-1.345703,3.253906,264,64,28,2.39
436,1,1.355469,0.698787,1.142578,1.355469,1.142578,3.253906,273,69,30,1.26
437,1,-0.847656,-1.859930,-1.472656,-0.847656,-1.472656,3.253906,267,62,27,3.97
438,1,-0.384766,-2.969072,-2.730469,-0.384766,-2.730469,3.253906,270,64,28,3.51
439,1,1.925781,1.071535,1.511719,1.925781,1.511719,3.253906,266,67,32,0.95
440,1,2.021484,1.061641,1.513672,2.021484,1.513672,3.253906,264,67,32,1.11
441,1,2.136719,1.246279,1.603516,2.136719,1.603516,3.253906,273,70,31,1.01
442,1,1.757812,1.093262,1.500000,1.757812,1.500000,3.253906,266,69,32,1.48
443,1,2.058594,1.495074,1.900391,2.058594,1.900391,3.253906,254,61,28,1.05
444,1,1.240234,0.578191,0.847656,1.240234,0.847656,3.253906,262,67,30,2.20
445,1,-1.041016,-1.752611,-1.501953,-1.041016,-1.501953,3.253906,260,67,31,2.60
446,1,2.167969,0.854637,1.072266,2.167969,1.072266,3.253906,260,62,27,2.31
447,1,1.548828,0.866604,1.085938,1.548828,1.085938,3.253906,268,70,29,2.57
448,1,2.007812,1.448770,1.853516,2.007812,1.853516,3.253906,273,60,28,1.63
449,1,0.062500,-0.627785,-0.394531,0.062500,-0.394531,3.253906,279,59,27,2.83
450,1,2.400391,1.542906,1.843750,2.400391,1.843750,3.253906,263,62,28,1.06
451,1,0.998047,0.366750,0.667969,0.998047,0.667969,3.253906,267,62,27,2.40
452,1,0.585938,-0.452361,-0.421875,0.585938,-0.421875,3.253906,263,67,32,2.09
453,1,1.914062,0.967920,1.265625,1.914062,1.265625,3.253906,265,62,29,2.55
454,1,-0.121094,-0.965855,-0.660156,-0.121094,-0.660156,3.253906,264,69,31,2.39
455,1,1.957031,1.344779,1.712891,1.957031,1.712891,3.253906,253,65,30,1.22
456,1,1.572266,0.698826,0.994141,1.572266,0.994141,3.253906,238,62,29,1.27
457,1,0.298828,-1.389906,-0.964844,0.298828,-0.964844,3.253906,229,62,29,2.58
458,1,2.027344,0.468242,0.970703,2.027344,0.970703,3.253906,222,65,30,3.62
459,1,1.373047,0.664721,1.005859,1.373047,1.005859,3.253906,220,65,30,1.21
460,1,2.392578,1.280348,1.685547,2.392578,1.685547,3.253906,226,65,30,1.37
461,1,1.244141,0.435564,0.759766,1.244141,0.759766,3.253906,229,62,29,1.29
462,1,0.710938,-0.638965,-0.453125,0.710938,-0.453125,3.253906,233,63,30,3.62
463,1,0.746094,-0.005816,0.392578,0.746094,0.392578,3.253906,226,68,31,2.55
464,1,2.238281,1.461824,1.921875,2.238281,1.921875,3.253906,238,63,30,1.23
465,1,-1.177734,-2.284287,-1.787109,-1.177734,-1.787109,3.253906,236,66,30,3.75
466,1,-3.023438,-4.269725,-3.931641,-3.023438,-3.931641,3.253906,211,63,31,3.79
467,1,2.939453,1.988600,2.701172,2.939453,2.701172,3.253906,226,60,27,1.22
468,1,2.185547,1.359717,1.875000,2.185547,1.875000,3.253906,232,62,28,1.09
469,1,1.816406,1.116373,1.707031,1.816406,1.707031,3.253906,242,65,31,1.21
470,1,2.250000,1.608125,2.044922,2.250000,2.044922,3.253906,252,61,27,2.82
471,1,1.929688,1.239693,1.652344,1.929688,1.652344,3.253906,256,60,29,4.07
472,1,1.714844,0.885453,1.378906,1.714844,1.378906,3.253906,253,72,32,2.81
473,1,1.558594,0.911428,1.386719,1.558594,1.386719,3.253906,263,61,28,2.48
474,1,1.531250,0.794182,1.310547,1.531250,1.310547,3.253906,261,65,30,1.41
475,1,0.728516,-0.497787,-0.265625,0.728516,-0.265625,3.253906,259,68,30,5.09
476,1,2.792969,2.061400,2.548828,2.792969,2.548828,3.253906,262,60,28,2.84
477,1,1.119141,0.049045,0.376953,1.119141,0.376953,3.253906,270,71,33,2.35
478,1,1.240234,0.517820,0.816406,1.240234,0.816406,3.253906,269,68,30,3.81
479,1,1.416016,0.383492,0.699219,1.416016,0.699219,3.253906,276,65,31,2.62
480,1,0.736328,-0.088619,0.125000,0.736328,0.125000,3.253906,286,65,28,2.42
481,1,0.673828,-0.990590,-0.744141,0.673828,-0.744141,3.253906,285,64,30,3.38
482,1,2.113281,1.527850,1.873047,2.113281,1.873047,3.253906,277,71,30,1.24
483,1,1.707031,1.047393,1.437500,1.707031,1.437500,3.253906,274,62,29,1.23
484,1,2.376953,1.713285,2.238281,2.376953,2.238281,3.253906,273,59,27,3.06
485,1,1.732422,1.152434,1.558594,1.732422,1.558594,3.253906,276,59,28,1.92
486,1,-0.117188,-0.995523,-0.642578,-0.117188,-0.642578,3.253906,261,62,28,5.30
487,1,2.376953,1.670990,2.115234,2.376953,2.115234,3.253906,251,63,29,3.32
488,1,1.507812,1.002713,1.343750,1.507812,1.343750,3.253906,254,62,28,3.66
489,1,1.207031,0.642600,0.958984,1.207031,0.958984,3.253906,254,69,30,3.07
490,1,-0.849609,-1.564842,-1.111328,-0.849609,-1.111328,3.253906,260,63,29,3.62
491,1,1.638672,0.952070,1.384766,1.638672,1.384766,3.253906,265,63,29,3.95
492,1,1.853516,1.275004,1.611328,1.853516,1.611328,3.253906,257,68,31,1.75
493,1,3.685547,2.118236,2.437500,3.685547,2.437500,3.685547,258,63,29,4.80
494,1,-0.435547,-1.068410,-0.718750,-0.435547,-0.718750,3.685547,257,64,28,3.04
495,1,-0.769531,-1.458881,-1.017578,-0.769531,-1.017578,3.685547,252,64,28,5.30
496,1,1.156250,0.296279,0.617188,1.156250,0.617188,3.685547,261,61,29,3.36
497,1,0.597656,-1.045148,-0.837891,0.597656,-0.837891,3.685547,267,63,29,4.93
498,1,3.824219,2.938105,3.314453,3.824219,3.314453,3.824219,265,66,31,2.31
499,1,1.021484,0.191479,0.388672,1.021484,0.388672,3.824219,268,67,31,2.39
500,1,2.238281,1.567064,1.955078,2.238281,1.955078,3.824219,268,62,28,0.97
501,1,2.042969,1.486146,1.892578,2.042969,1.892578,3.824219,269,65,30,1.06
502,1,2.148438,1.498236,1.818359,2.148438,1.818359,3.824219,266,67,32,2.13
503,1,1.179688,0.681092,1.089844,1.179688,1.089844,3.824219,276,62,28,1.06
504,1,1.394531,0.737283,1.181641,1.394531,1.181641,3.824219,276,63,28,1.09
505,1,0.695312,-0.324242,-0.042969,0.695312,-0.042969,3.824219,270,64,30,3.54
506,1,1.859375,1.248980,1.603516,1.859375,1.603516,3.824219,263,66,31,2.17
507,1,2.042969,1.281492,1.714844,2.042969,1.714844,3.824219,269,58,29,1.09
508,1,-2.662109,-4.765467,-4.582031,-2.662109,-4.582031,3.824219,255,61,29,4.39
509,1,2.330078,1.751133,2.132812,2.330078,2.132812,3.824219,242,57,29,2.39
510,1,2.179688,1.554959,1.927734,2.179688,1.927734,3.824219,243,73,32,2.16
511,1,1.925781,1.233313,1.806641,1.925781,1.806641,3.824219,240,57,29,1.18
512,1,2.064453,1.460975,1.945312,2.064453,1.945312,3.824219,244,65,31,1.22
513,1,-0.179688,-1.776117,-1.279297,-0.179688,-1.279297,3.824219,232,61,29,3.66
514,1,2.345703,1.336437,1.736328,2.345703,1.736328,3.824219,241,60,28,3.32
515,1,2.976562,0.992623,1.347656,2.976562,1.347656,3.824219,233,63,29,4.72
516,1,1.759766,1.025861,1.621094,1.759766,1.621094,3.824219,223,60,29,2.20
517,1,1.564453,0.578482,1.023438,1.564453,1.023438,3.824219,217,59,27,1.98
518,1,0.033203,-1.248490,-0.445312,0.033203,-0.445312,3.824219,226,61,28,2.10
519,1,-0.359375,-1.433412,-0.812500,-0.359375,-0.812500,3.824219,234,60,28,1.99
520,1,1.767578,0.829750,1.398438,1.767578,1.398438,3.824219,219,60,28,2.06
521,1,0.949219,0.231953,0.750000,0.949219,0.750000,3.824219,226,60,28,2.13
522,1,0.501953,-0.931467,-0.373047,0.501953,-0.373047,3.824219,205,60,28,1.83
523,1,1.724609,0.896588,1.593750,1.724609,1.593750,3.824219,216,58,29,1.02
524,1,2.007812,1.201158,1.871094,2.007812,1.871094,3.824219,220,59,27,0.99
525,1,1.355469,0.315119,0.703125,1.355469,0.703125,3.824219,212,63,29,3.38
526,1,-0.558594,-2.284652,-1.908203,-0.558594,-1.908203,3.824219,214,63,29,3.06
527,1,2.687500,1.928859,2.404297,2.687500,2.404297,3.824219,230,61,29,2.09
528,1,1.343750,0.622154,1.078125,1.343750,1.078125,3.824219,225,64,31,0.97
529,1,1.800781,1.111551,1.585938,1.800781,1.585938,3.824219,248,68,30,2.11
530,1,2.537109,0.796035,1.355469,2.537109,1.355469,3.824219,239,60,29,1.88
531,1,2.421875,1.588893,2.146484,2.421875,2.146484,3.824219,251,59,28,0.97
532,1,1.855469,1.062424,1.681641,1.855469,1.681641,3.824219,246,57,29,1.13
533,1,-0.642578,-1.437016,-0.931641,-0.642578,-0.931641,3.824219,257,59,27,2.32
534,1,2.005859,1.280459,1.910156,2.005859,1.910156,3.824219,255,58,29,0.97
535,1,1.197266,-1.259102,-0.945312,1.197266,-0.945312,3.824219,248,57,29,4.79
536,1,-0.429688,-1.354393,-0.792969,-0.429688,-0.792969,3.824219,263,57,29,2.29
537,1,1.693359,0.933373,1.580078,1.693359,1.580078,3.824219,254,66,31,1.04
538,1,2.890625,1.847980,2.572266,2.890625,2.572266,3.824219,254,63,29,2.29
539,1,-0.869141,-2.404783,-1.896484,-0.869141,-1.896484,3.824219,218,58,30,3.40
540,1,1.759766,1.026621,1.681641,1.759766,1.681641,3.824219,256,66,31,0.98
541,1,2.345703,1.579191,2.199219,2.345703,2.199219,3.824219,256,69,32,1.01
542,1,2.488281,1.710518,2.250000,2.488281,2.250000,3.824219,256,61,31,2.14
543,1,0.662109,-0.240568,0.367188,0.662109,0.367188,3.824219,248,56,28,2.17
544,1,2.681641,1.790984,2.576172,2.681641,2.576172,3.824219,249,65,32,2.03
545,1,0.027344,-0.894771,-0.386719,0.027344,-0.386719,3.824219,238,58,28,3.28
546,1,-0.169922,-1.382000,-1.003906,-0.169922,-1.003906,3.824219,243,58,28,3.11
547,1,-0.337891,-1.169678,-0.597656,-0.337891,-0.597656,3.824219,232,55,28,2.13
548,1,1.308594,0.572305,1.132812,1.308594,1.132812,3.824219,242,53,29,1.17
549,1,-0.757812,-1.879686,-1.328125,-0.757812,-1.328125,3.824219,242,56,29,2.55
550,1,-0.285156,-1.363109,-1.216797,-0.285156,-1.216797,3.824219,239,59,29,2.31
551,1,2.003906,1.341057,1.843750,2.003906,1.843750,3.824219,234,60,29,2.71
552,1,-1.140625,-1.984779,-1.300781,-1.140625,-1.300781,3.824219,240,59,29,2.80
553,1,-1.435547,-2.129375,-1.615234,-1.435547,-1.615234,3.824219,232,57,30,2.40
554,1,2.474609,1.651949,2.193359,2.474609,2.193359,3.824219,230,56,30,2.43
555,1,-0.660156,-2.806859,-2.347656,-0.660156,-2.347656,3.824219,234,53,28,3.70
556,1,1.818359,0.984777,1.408203,1.818359,1.408203,3.824219,241,55,29,2.40
557,1,1.410156,0.705980,1.283203,1.410156,1.283203,3.824219,249,61,30,1.19
558,1,1.650391,0.898455,1.509766,1.650391,1.509766,3.824219,251,61,30,1.19
559,1,1.302734,0.669568,1.193359,1.302734,1.193359,3.824219,253,58,28,1.16
560,1,1.970703,1.284467,1.783203,1.970703,1.783203,3.824219,245,52,28,1.04
561,1,-0.611328,-1.709930,-1.259766,-0.611328,-1.259766,3.824219,249,59,28,2.09
562,1,1.367188,0.627543,1.173828,1.367188,1.173828,3.824219,240,56,28,1.97
563,1,1.394531,0.472770,1.115234,1.394531,1.115234,3.824219,246,60,30,1.06
564,1,1.796875,0.971967,1.404297,1.796875,1.404297,3.824219,247,52,28,2.15
565,1,2.328125,1.553045,2.195312,2.328125,2.195312,3.824219,249,63,29,1.05
566,1,-1.306641,-1.939680,-1.457031,-1.306641,-1.457031,3.824219,257,58,28,2.17
567,1,0.466797,-0.542496,-0.273438,0.466797,-0.273438,3.824219,256,60,30,2.07
568,1,1.351562,0.405818,0.716797,1.351562,0.716797,3.824219,237,60,30,2.01
569,1,2.921875,1.404426,1.726562,2.921875,1.726562,3.824219,250,53,28,3.05
570,1,2.621094,1.815715,2.488281,2.621094,2.488281,3.824219,251,60,29,0.94
571,1,2.429688,1.606340,1.916016,2.429688,1.916016,3.824219,245,57,31,2.14
572,1,1.669922,0.806084,1.154297,1.669922,1.154297,3.824219,259,56,30,2.21
573,1,1.769531,1.190943,1.515625,1.769531,1.515625,3.824219,250,58,30,2.07
574,1,1.511719,0.819432,1.421875,1.511719,1.421875,3.824219,254,52,28,1.01
575,1,1.675781,0.889777,1.537109,1.675781,1.537109,3.824219,263,56,30,2.12
576,1,0.744141,-0.051053,0.509766,0.744141,0.509766,3.824219,269,55,28,2.09
577,1,2.408203,1.681352,2.083984,2.408203,2.083984,3.824219,258,59,30,2.35
578,1,1.226562,0.460012,0.833984,1.226562,0.833984,3.824219,264,56,30,2.25
579,1,2.324219,1.471395,2.152344,2.324219,2.152344,3.824219,228,56,29,0.99
580,1,0.542969,-0.381705,0.070312,0.542969,0.070312,3.824219,245,58,30,1.98
581,1,2.222656,1.344297,2.048828,2.222656,2.048828,3.824219,246,54,28,1.08
582,1,1.529297,0.596971,1.164062,1.529297,1.164062,3.824219,247,54,29,2.32
583,1,-0.882812,-2.600621,-2.121094,-0.882812,-2.121094,3.824219,230,58,29,4.05
584,1,0.615234,-0.178133,0.447266,0.615234,0.447266,3.824219,222,58,30,2.01
585,1,1.306641,0.461367,1.011719,1.306641,1.011719,3.824219,214,55,30,1.00
586,1,0.638672,-1.744943,-1.261719,0.638672,-1.261719,3.824219,237,56,29,2.04
587,1,2.490234,0.650969,1.291016,2.490234,1.291016,3.824219,248,56,28,3.07
588,1,1.679688,0.709787,1.343750,1.679688,1.343750,3.824219,243,56,29,2.03
589,1,1.685547,0.755344,1.480469,1.685547,1.480469,3.824219,235,56,31,1.05
590,1,1.572266,0.142824,0.736328,1.572266,0.736328,3.824219,246,56,29,0.91
591,1,0.402344,-1.660004,-1.187500,0.402344,-1.187500,3.824219,239,57,31,3.02
592,1,-1.070312,-2.308205,-2.208984,-1.070312,-2.208984,3.824219,257,57,28,2.13
593,1,1.349609,0.745699,1.238281,1.349609,1.238281,3.824219,260,57,31,1.03
594,1,1.554688,0.658393,1.035156,1.554688,1.035156,3.824219,260,59,29,2.08
595,1,-0.365234,-2.858125,-2.564453,-0.365234,-2.564453,3.824219,256,56,29,2.10
596,1,2.509766,1.026518,1.468750,2.509766,1.468750,3.824219,253,56,29,0.97
597,1,3.486328,1.627791,2.136719,3.486328,2.136719,3.824219,253,56,29,0.89
598,1,2.978516,1.663049,2.115234,2.978516,2.115234,3.824219,256,57,29,0.91
599,1,1.941406,0.945021,1.322266,1.941406,1.322266,3.824219,256,59,31,2.13
600,1,0.460938,-0.889813,-0.343750,0.460938,-0.343750,3.824219,253,57,30,2.20
601,1,1.289062,0.564035,0.974609,1.289062,0.974609,3.824219,246,55,32,2.06
602,1,2.205078,0.461266,0.986328,2.205078,0.986328,3.824219,241,57,31,2.11
603,1,1.767578,1.034189,1.666016,1.767578,1.666016,3.824219,225,54,33,1.03
604,1,-0.355469,-1.538150,-1.199219,-0.355469,-1.199219,3.824219,229,57,31,2.22
605,1,-0.460938,-2.199428,-1.697266,-0.460938,-1.697266,3.824219,235,54,28,2.17
606,1,2.324219,1.661955,2.146484,2.324219,2.146484,3.824219,239,55,30,1.07
607,1,2.966797,1.686797,2.082031,2.966797,2.082031,3.824219,239,53,28,4.69
608,1,2.533203,1.868750,2.351562,2.533203,2.351562,3.824219,249,55,30,2.03
609,1,1.386719,-0.090256,0.365234,1.386719,0.365234,3.824219,265,56,30,3.09
610,1,2.406250,1.764707,2.214844,2.406250,2.214844,3.824219,238,55,30,0.99
611,1,1.802734,0.860723,1.421875,1.802734,1.421875,3.824219,250,57,31,1.22
612,1,0.564453,-0.185213,0.376953,0.564453,0.376953,3.824219,260,55,30,2.19
613,1,2.318359,1.769521,2.226562,2.318359,2.226562,3.824219,263,57,29,1.05
614,1,-1.248047,-2.740100,-2.238281,-1.248047,-2.238281,3.824219,253,57,31,2.28
