generation,phase,lead_best_fitness,lead_avg_fitness,follow_best_fitness,follow_avg_fitness,lead_n_species,follow_n_species,lead_n_connections_best,follow_n_connections_best,lead_val_acc,follow_val_acc,fixed_probe_delta,elapsed_sec
0,0,0.236562,0.236562,0.258108,0.258108,0,0,0,0,0.238956,0.259036,0.000000,0.14
1,0,0.236562,0.236562,0.258108,0.258108,1,1,0,0,0.238956,0.259036,0.000000,0.15
2,0,0.524434,0.237425,0.258108,0.258108,1,1,1,0,0.522088,0.259036,0.000000,0.17
3,0,0.524434,0.242321,0.258108,0.258108,14,20,1,3,0.522088,0.259036,0.000000,0.17
4,0,0.524434,0.257042,0.258108,0.258108,20,20,2,1,0.522088,0.259036,0.000000,0.23
5,0,0.524434,0.301036,0.258108,0.258108,20,20,2,3,0.522088,0.259036,0.000000,0.26
6,0,0.524434,0.376972,0.258108,0.258108,20,20,3,2,0.522088,0.259036,0.000000,0.19
7,0,0.524656,0.429346,0.258108,0.258108,20,20,3,2,0.522088,0.259036,0.000000,0.28
8,0,0.524656,0.441024,0.258108,0.258108,20,20,3,2,0.522088,0.259036,0.000000,0.24
9,0,0.525544,0.448364,0.258108,0.258108,20,20,3,2,0.526104,0.259036,0.000000,0.23
10,0,0.525544,0.457235,0.258108,0.258108,20,20,3,2,0.526104,0.259036,0.000000,0.21
11,0,0.526655,0.460087,0.258108,0.258108,20,20,5,3,0.514056,0.259036,0.000000,0.21
12,0,0.526655,0.470144,0.258108,0.258108,20,20,5,4,0.514056,0.259036,0.000000,0.41
13,0,0.526655,0.472653,0.258108,0.258108,20,20,5,3,0.514056,0.259036,0.000000,0.34
14,0,0.526655,0.474229,0.258108,0.258108,20,20,5,2,0.514056,0.259036,0.000000,0.37
15,0,0.526655,0.471343,0.349622,0.258199,20,20,5,3,0.514056,0.367470,0.000000,0.28
16,0,0.526655,0.476179,0.349622,0.258651,20,20,5,3,0.514056,0.367470,0.000000,0.36
17,0,0.526655,0.482364,0.349622,0.261081,20,20,5,3,0.514056,0.367470,0.000000,0.24
18,0,0.526655,0.486588,0.483785,0.271658,20,20,7,2,0.514056,0.481928,0.000000,0.38
19,0,0.526655,0.484532,0.483785,0.287256,20,20,6,2,0.514056,0.481928,0.000000,0.32
20,0,0.526655,0.486934,0.483785,0.312251,20,20,6,2,0.514056,0.481928,0.000000,0.27
21,0,0.526655,0.485281,0.483785,0.352770,20,20,9,4,0.514056,0.481928,0.000000,0.25
22,0,0.526655,0.484385,0.484673,0.393987,20,20,8,8,0.514056,0.481928,0.000000,0.25
23,0,0.526655,0.490458,0.485340,0.429073,20,20,9,10,0.514056,0.489960,0.000000,0.25
24,0,0.526655,0.494232,0.485340,0.454142,20,20,7,10,0.514056,0.489960,0.000000,0.38
25,0,0.526877,0.491902,0.485340,0.459904,20,20,8,10,0.514056,0.489960,0.000000,0.38
26,0,0.526877,0.492729,0.485340,0.464934,20,20,8,10,0.514056,0.489960,0.000000,0.36
27,0,0.527321,0.494562,0.485340,0.462428,20,20,10,11,0.514056,0.489960,0.000000,0.36
28,0,0.527321,0.506307,0.485340,0.461938,20,20,10,10,0.514056,0.489960,0.000000,0.35
29,0,0.527321,0.508355,0.485340,0.461901,20,20,10,10,0.514056,0.489960,0.000000,0.36
30,0,0.527321,0.511720,0.485340,0.460331,20,20,11,14,0.514056,0.489960,0.000000,0.35
31,0,0.527543,0.511741,0.485340,0.460987,20,20,9,12,0.518072,0.489960,0.000000,0.34
32,0,0.527543,0.514115,0.485340,0.462243,20,20,9,11,0.518072,0.489960,0.000000,0.34
33,0,0.527543,0.516248,0.485340,0.455463,20,20,13,9,0.518072,0.489960,0.000000,0.38
34,0,0.527543,0.520555,0.485784,0.461157,20,20,9,12,0.518072,0.493976,0.000000,0.45
35,0,0.528210,0.518298,0.488450,0.455718,20,20,12,15,0.518072,0.502008,0.000000,0.34
36,0,0.528210,0.522298,0.488450,0.460438,20,20,12,15,0.518072,0.502008,0.000000,0.38
37,0,0.528210,0.523309,0.488450,0.460731,20,20,12,15,0.518072,0.502008,0.000000,0.39
38,0,0.528210,0.521209,0.488450,0.459720,20,20,12,15,0.518072,0.502008,0.000000,0.37
39,0,0.528210,0.522450,0.488450,0.455422,20,20,13,15,0.518072,0.502008,0.000000,0.50
40,0,0.528210,0.524066,0.488450,0.460956,20,20,12,15,0.518072,0.502008,0.000000,0.35
41,0,0.528210,0.524220,0.488450,0.451896,20,20,14,15,0.518072,0.502008,0.000000,0.37
42,0,0.528210,0.523718,0.488450,0.453066,20,20,13,15,0.518072,0.502008,0.000000,0.36
43,0,0.528210,0.523999,0.488450,0.457048,20,20,14,15,0.518072,0.502008,0.000000,0.35
44,0,0.528210,0.524275,0.488450,0.462380,20,20,13,19,0.518072,0.502008,0.000000,0.43
45,0,0.528210,0.524043,0.488450,0.465957,20,20,13,15,0.518072,0.502008,0.000000,0.41
46,0,0.528210,0.522695,0.488450,0.461389,20,20,13,15,0.518072,0.502008,0.000000,0.41
47,0,0.535318,0.523043,0.488450,0.463647,20,20,14,15,0.528112,0.502008,0.000000,0.39
48,0,0.535318,0.524159,0.488450,0.460759,20,20,14,17,0.528112,0.502008,0.000000,0.44
49,0,0.535318,0.523944,0.488450,0.460739,20,20,14,15,0.528112,0.502008,0.000000,0.52
50,0,0.535318,0.523902,0.488450,0.459612,20,20,14,15,0.528112,0.502008,0.000000,0.43
51,0,0.535318,0.524033,0.488450,0.458635,20,20,14,15,0.528112,0.502008,0.000000,0.42
52,0,0.535318,0.525142,0.488672,0.452165,20,20,14,17,0.528112,0.502008,0.000000,0.47
53,0,0.535318,0.525056,0.488672,0.442890,20,20,14,17,0.528112,0.502008,0.000000,0.50
54,0,0.535318,0.523325,0.488672,0.456404,20,20,15,17,0.528112,0.502008,0.000000,0.46
55,0,0.535318,0.523042,0.488672,0.452579,20,20,14,18,0.528112,0.502008,0.000000,0.42
56,0,0.535318,0.520873,0.488894,0.452510,20,20,14,19,0.528112,0.504016,0.000000,0.50
57,0,0.535318,0.525861,0.488894,0.452203,20,20,14,19,0.528112,0.504016,0.000000,0.53
58,0,0.535318,0.526931,0.488894,0.439544,20,20,14,19,0.528112,0.504016,0.000000,0.49
59,0,0.535318,0.527734,0.488894,0.440423,20,20,14,20,0.528112,0.504016,0.000000,0.60
60,0,0.535318,0.525911,0.488894,0.441472,20,20,14,19,0.528112,0.504016,0.000000,0.52
61,0,0.535318,0.525877,0.488894,0.435335,20,20,14,19,0.528112,0.504016,0.000000,0.50
62,0,0.535318,0.525570,0.488894,0.437139,20,20,18,19,0.528112,0.504016,0.000000,0.46
63,0,0.535318,0.526836,0.488894,0.442045,20,20,16,19,0.528112,0.504016,0.000000,0.51
64,0,0.535318,0.527581,0.488894,0.441651,20,20,16,19,0.528112,0.504016,0.000000,0.46
65,0,0.535318,0.526583,0.488894,0.444859,20,20,16,19,0.528112,0.504016,0.000000,0.48
66,0,0.535318,0.526927,0.488894,0.445094,20,20,15,19,0.528112,0.504016,0.000000,0.46
67,0,0.535318,0.528414,0.488894,0.448078,20,20,16,18,0.528112,0.504016,0.000000,0.53
68,0,0.535318,0.529111,0.488894,0.451486,20,20,21,19,0.528112,0.504016,0.000000,0.47
69,0,0.535318,0.528546,0.488894,0.462692,20,20,15,19,0.528112,0.504016,0.000000,0.60
70,0,0.535318,0.529619,0.488894,0.471214,20,20,13,19,0.528112,0.504016,0.000000,0.48
71,0,0.535318,0.528695,0.489116,0.465149,20,20,18,22,0.528112,0.504016,0.000000,0.58
72,0,0.535318,0.529206,0.489116,0.465319,20,20,20,22,0.528112,0.504016,0.000000,0.52
73,0,0.535318,0.528886,0.489116,0.466656,20,20,15,22,0.528112,0.504016,0.000000,0.50
74,0,0.535318,0.529347,0.489116,0.466204,20,20,17,21,0.528112,0.504016,0.000000,0.51
75,0,0.535318,0.528877,0.489116,0.465512,20,20,15,22,0.528112,0.504016,0.000000,0.55
76,0,0.535318,0.530260,0.489116,0.466758,20,20,19,22,0.528112,0.504016,0.000000,0.52
77,0,0.535318,0.525257,0.489116,0.469078,20,20,16,22,0.528112,0.504016,0.000000,0.51
78,0,0.535318,0.523659,0.489116,0.461307,20,20,25,24,0.528112,0.504016,0.000000,0.64
79,0,0.535318,0.522794,0.489116,0.463798,20,20,21,22,0.528112,0.504016,0.000000,0.68
80,0,0.535318,0.521293,0.489116,0.468943,20,20,20,23,0.528112,0.504016,0.000000,0.56
81,0,0.535318,0.524047,0.489116,0.464351,20,20,13,22,0.528112,0.504016,0.000000,0.58
82,0,0.535318,0.525407,0.489116,0.466906,20,20,16,23,0.528112,0.504016,0.000000,0.57
83,0,0.535318,0.525088,0.489116,0.466840,20,20,23,26,0.528112,0.504016,0.000000,0.56
84,0,0.535318,0.526530,0.489116,0.466577,20,20,25,24,0.528112,0.504016,0.000000,0.63
85,0,0.535318,0.527167,0.489116,0.461486,20,20,20,26,0.528112,0.504016,0.000000,0.58
86,0,0.535984,0.525374,0.489116,0.466900,20,20,20,28,0.528112,0.504016,0.000000,0.53
87,0,0.535984,0.526703,0.489116,0.459099,20,20,20,21,0.528112,0.504016,0.000000,0.62
88,0,0.535984,0.524296,0.489116,0.462687,20,20,20,21,0.528112,0.504016,0.000000,0.62
89,0,0.535984,0.524185,0.489116,0.466586,20,20,20,26,0.528112,0.504016,0.000000,0.67
90,0,0.535984,0.526178,0.489116,0.469533,20,20,19,25,0.528112,0.504016,0.000000,0.68
91,0,0.535984,0.527690,0.489116,0.468527,20,20,20,24,0.528112,0.504016,0.000000,0.56
92,0,0.535984,0.524729,0.489116,0.470060,20,20,24,25,0.528112,0.504016,0.000000,0.55
93,0,0.535984,0.528373,0.489116,0.470379,20,20,24,29,0.528112,0.504016,0.000000,0.65
94,0,0.535984,0.527065,0.489116,0.471864,20,20,21,23,0.528112,0.504016,0.000000,0.62
95,0,0.535984,0.524013,0.489116,0.471381,20,20,19,23,0.528112,0.504016,0.000000,0.61
96,0,0.535984,0.527002,0.489116,0.469909,20,20,20,23,0.528112,0.504016,0.000000,0.66
97,0,0.535984,0.527179,0.489116,0.472975,20,20,19,24,0.528112,0.504016,0.000000,0.64
98,0,0.535984,0.527745,0.489116,0.471390,20,20,19,23,0.528112,0.504016,0.000000,0.58
99,0,0.535984,0.526218,0.489116,0.476766,20,20,20,24,0.528112,0.504016,0.000000,0.83
100,1,0.142578,-0.134211,0.142578,-0.134211,20,20,21,23,0.000000,0.000000,1.292969,1.57
101,1,0.859375,0.259010,0.859375,0.259010,20,20,20,23,0.000000,0.000000,0.000000,1.56
102,1,0.478516,0.107684,0.478516,0.107684,20,20,22,19,0.000000,0.000000,0.000000,1.52
103,1,1.617188,0.787930,1.617188,0.787930,20,20,18,22,0.000000,0.000000,0.000000,2.22
104,1,0.746094,0.215941,0.746094,0.215941,20,20,21,21,0.000000,0.000000,0.000000,2.39
105,1,0.978516,0.330223,0.978516,0.330223,20,20,22,25,0.000000,0.000000,0.000000,1.69
106,1,0.669922,0.320471,0.669922,0.320471,20,20,20,21,0.000000,0.000000,0.000000,2.20
107,1,0.167969,-0.220826,0.167969,-0.220826,20,20,16,10,0.000000,0.000000,0.000000,1.66
108,1,0.730469,-0.004426,0.730469,-0.004426,20,20,20,21,0.000000,0.000000,0.000000,2.87
109,1,1.269531,0.532813,1.269531,0.532813,20,20,21,22,0.000000,0.000000,0.000000,2.45
110,1,0.644531,0.319211,0.644531,0.319211,20,20,21,22,0.000000,0.000000,0.000000,2.24
111,1,0.611328,-0.035668,0.611328,-0.035668,20,20,23,24,0.000000,0.000000,0.000000,2.23
112,1,0.353516,-0.035248,0.353516,-0.035248,20,20,23,20,0.000000,0.000000,0.000000,1.10
113,1,0.449219,0.089938,0.449219,0.089938,20,20,26,22,0.000000,0.000000,0.000000,2.33
114,1,1.392578,0.922160,1.392578,0.922160,20,20,21,24,0.000000,0.000000,0.000000,1.10
115,1,0.667969,0.086158,0.667969,0.086158,20,20,21,22,0.000000,0.000000,0.000000,1.62
116,1,0.763672,0.245227,0.763672,0.245227,20,20,24,26,0.000000,0.000000,0.000000,1.53
117,1,1.345703,0.883553,1.345703,0.883553,20,20,17,21,0.000000,0.000000,0.000000,2.49
118,1,0.667969,0.016119,0.667969,0.016119,20,20,18,20,0.000000,0.000000,0.000000,2.45
119,1,1.015625,0.223914,1.015625,0.223914,20,20,28,31,0.000000,0.000000,0.000000,3.40
120,1,0.292969,-0.034314,0.292969,-0.034314,20,20,28,35,0.000000,0.000000,0.000000,1.84
121,1,1.300781,0.751777,1.300781,0.751777,20,20,24,31,0.000000,0.000000,0.000000,1.86
122,1,0.957031,0.426787,0.957031,0.426787,20,20,26,40,0.000000,0.000000,0.000000,2.70
123,1,0.902344,0.340887,0.902344,0.340887,20,20,21,21,0.000000,0.000000,0.000000,1.17
124,1,0.449219,-0.382773,0.449219,-0.382773,20,20,27,33,0.000000,0.000000,0.000000,1.88
125,1,1.001953,0.572926,1.001953,0.572926,20,20,18,23,0.000000,0.000000,1.566406,1.88
126,1,0.861328,0.508006,0.861328,0.508006,20,20,27,36,0.000000,0.000000,0.000000,2.07
127,1,0.199219,-0.364080,0.199219,-0.364080,20,20,31,34,0.000000,0.000000,0.000000,2.61
128,1,0.240234,-0.484377,0.240234,-0.484377,20,20,33,30,0.000000,0.000000,0.000000,1.86
129,1,0.664062,0.228990,0.664062,0.228990,20,20,31,27,0.000000,0.000000,0.000000,3.40
130,1,1.376953,0.880061,1.376953,0.880061,20,20,31,35,0.000000,0.000000,0.000000,2.76
131,1,0.505859,-0.050713,0.505859,-0.050713,20,20,24,22,0.000000,0.000000,0.000000,1.95
132,1,0.484375,0.065617,0.484375,0.065617,20,20,30,32,0.000000,0.000000,0.000000,2.02
133,1,1.330078,0.907100,1.330078,0.907100,20,20,32,27,0.000000,0.000000,0.000000,2.53
134,1,0.466797,-0.047807,0.466797,-0.047807,20,20,30,42,0.000000,0.000000,0.000000,3.48
135,1,0.587891,-0.132871,0.587891,-0.132871,20,20,26,28,0.000000,0.000000,0.000000,2.85
136,1,0.533203,0.098045,0.533203,0.098045,20,20,36,31,0.000000,0.000000,0.000000,1.20
137,1,1.125000,0.725725,1.125000,0.725725,20,20,32,31,0.000000,0.000000,0.000000,1.91
138,1,1.179688,0.844705,1.179688,0.844705,20,20,34,44,0.000000,0.000000,0.000000,2.08
139,1,0.595703,0.008059,0.595703,0.008059,20,20,39,43,0.000000,0.000000,0.000000,2.32
140,1,0.500000,0.142035,0.500000,0.142035,20,20,37,50,0.000000,0.000000,0.000000,2.68
141,1,1.152344,0.726398,1.152344,0.726398,20,20,37,45,0.000000,0.000000,0.000000,2.63
142,1,1.312500,1.039777,1.312500,1.039777,20,20,30,27,0.000000,0.000000,0.000000,2.20
143,1,0.492188,0.056393,0.492188,0.056393,20,20,35,45,0.000000,0.000000,0.000000,2.65
144,1,0.478516,-0.211184,0.478516,-0.211184,20,20,40,46,0.000000,0.000000,0.000000,1.27
145,1,0.167969,-0.594549,0.167969,-0.594549,20,20,29,24,0.000000,0.000000,0.000000,2.61
146,1,0.978516,0.346535,0.978516,0.346535,20,20,38,46,0.000000,0.000000,0.000000,2.74
147,1,0.884766,0.417701,0.884766,0.417701,20,20,40,47,0.000000,0.000000,0.000000,3.23
148,1,0.939453,0.477666,0.939453,0.477666,20,20,34,44,0.000000,0.000000,0.000000,1.32
149,1,0.658203,0.308523,0.658203,0.308523,20,20,34,46,0.000000,0.000000,0.000000,3.38
150,1,0.886719,0.479322,0.886719,0.479322,20,20,45,36,0.000000,0.000000,1.410156,1.31
151,1,0.636719,0.201004,0.636719,0.201004,20,20,37,43,0.000000,0.000000,0.000000,2.79
152,1,0.443359,-0.214402,0.443359,-0.214402,20,20,34,42,0.000000,0.000000,0.000000,2.90
153,1,0.791016,0.221496,0.791016,0.221496,20,20,30,34,0.000000,0.000000,0.000000,2.91
154,1,0.900391,0.451180,0.900391,0.451180,20,20,42,50,0.000000,0.000000,0.000000,3.77
155,1,0.792969,0.134287,0.792969,0.134287,20,20,36,50,0.000000,0.000000,0.000000,2.11
156,1,0.806641,0.268234,0.806641,0.268234,20,20,36,40,0.000000,0.000000,0.000000,2.09
157,1,0.638672,0.259254,0.638672,0.259254,20,20,43,40,0.000000,0.000000,0.000000,2.19
158,1,1.136719,0.656563,1.136719,0.656563,20,20,38,46,0.000000,0.000000,0.000000,2.82
159,1,0.267578,-0.652240,0.267578,-0.652240,20,20,41,52,0.000000,0.000000,0.000000,2.22
160,1,0.951172,0.335279,0.951172,0.335279,20,20,39,42,0.000000,0.000000,0.000000,3.93
161,1,0.656250,0.194406,0.656250,0.194406,20,20,46,53,0.000000,0.000000,0.000000,3.13
162,1,1.156250,0.613770,1.156250,0.613770,20,20,38,35,0.000000,0.000000,0.000000,2.60
163,1,0.876953,0.345705,0.876953,0.345705,20,20,34,45,0.000000,0.000000,0.000000,2.80
164,1,0.724609,0.301682,0.724609,0.301682,20,20,42,61,0.000000,0.000000,0.000000,3.19
165,1,1.382812,0.669178,1.382812,0.669178,20,20,36,44,0.000000,0.000000,0.000000,2.34
166,1,0.160156,-0.319342,0.160156,-0.319342,20,20,40,38,0.000000,0.000000,0.000000,2.27
167,1,0.632812,-0.018457,0.632812,-0.018457,20,20,44,64,0.000000,0.000000,0.000000,3.09
168,1,1.308594,0.674301,1.308594,0.674301,20,20,46,52,0.000000,0.000000,0.000000,3.26
169,1,0.560547,-0.152449,0.560547,-0.152449,20,20,44,50,0.000000,0.000000,0.000000,3.25
170,1,1.236328,0.583918,1.236328,0.583918,20,20,40,62,0.000000,0.000000,0.000000,3.53
171,1,0.847656,0.390133,0.847656,0.390133,20,20,47,60,0.000000,0.000000,0.000000,2.50
172,1,0.578125,0.092994,0.578125,0.092994,20,20,46,52,0.000000,0.000000,0.000000,2.49
173,1,0.544922,0.199240,0.544922,0.199240,20,20,38,51,0.000000,0.000000,0.000000,3.30
174,1,0.671875,0.252941,0.671875,0.252941,20,20,21,23,0.000000,0.000000,0.000000,2.41
175,1,0.722656,0.225156,0.722656,0.225156,20,20,43,50,0.000000,0.000000,1.660156,1.78
176,1,1.007812,0.526971,1.007812,0.526971,20,20,51,55,0.000000,0.000000,0.000000,3.20
177,1,0.279297,-0.463430,0.279297,-0.463430,20,20,46,60,0.000000,0.000000,0.000000,2.43
178,1,0.734375,0.162764,0.734375,0.162764,20,20,21,23,0.000000,0.000000,0.000000,2.95
179,1,0.992188,0.489770,0.992188,0.489770,20,20,48,47,0.000000,0.000000,0.000000,4.28
180,1,0.763672,0.444469,0.763672,0.444469,20,20,45,47,0.000000,0.000000,0.000000,4.41
181,1,0.923828,0.437299,0.923828,0.437299,20,20,39,48,0.000000,0.000000,0.000000,3.06
182,1,0.863281,0.433760,0.863281,0.433760,20,20,47,54,0.000000,0.000000,0.000000,3.65
183,1,1.085938,0.387002,1.085938,0.387002,20,20,43,54,0.000000,0.000000,0.000000,3.76
184,1,0.726562,0.273076,0.726562,0.273076,20,20,52,74,0.000000,0.000000,0.000000,3.80
185,1,1.074219,0.603336,1.074219,0.603336,20,20,38,50,0.000000,0.000000,0.000000,3.54
186,1,0.359375,-0.031330,0.359375,-0.031330,20,20,37,36,0.000000,0.000000,0.000000,3.78
187,1,0.898438,0.448625,0.898438,0.448625,20,20,38,47,0.000000,0.000000,0.000000,3.70
188,1,1.023438,0.344406,1.023438,0.344406,20,20,52,80,0.000000,0.000000,0.000000,4.43
189,1,0.785156,0.389734,0.785156,0.389734,20,20,38,35,0.000000,0.000000,0.000000,4.23
190,1,1.404297,1.003756,1.404297,1.003756,20,20,42,53,0.000000,0.000000,0.000000,3.82
191,1,1.027344,0.515855,1.027344,0.515855,20,20,48,63,0.000000,0.000000,0.000000,1.85
192,1,0.525391,0.179176,0.525391,0.179176,20,20,54,60,0.000000,0.000000,0.000000,2.76
193,1,1.166016,0.711070,1.166016,0.711070,20,20,55,79,0.000000,0.000000,0.000000,3.82
194,1,0.408203,0.066023,0.408203,0.066023,20,20,57,80,0.000000,0.000000,0.000000,1.78
195,1,1.677734,1.352979,1.677734,1.352979,20,20,38,51,0.000000,0.000000,0.000000,2.82
196,1,0.396484,-0.169959,0.396484,-0.169959,20,20,59,76,0.000000,0.000000,0.000000,3.13
197,1,1.617188,1.002363,1.617188,1.002363,20,20,51,69,0.000000,0.000000,0.000000,2.90
198,1,0.369141,-0.075133,0.369141,-0.075133,20,20,52,69,0.000000,0.000000,0.000000,3.05
199,1,0.697266,0.369359,0.697266,0.369359,20,20,58,78,0.000000,0.000000,0.000000,2.64
200,1,0.542969,-0.211578,0.542969,-0.211578,20,20,63,74,0.000000,0.000000,1.710938,3.12
201,1,1.173828,0.678629,1.173828,0.678629,20,20,64,77,0.000000,0.000000,0.000000,4.15
