generation,phase,best_fitness,avg_fitness,median_fitness,best_delta,median_delta,global_best_fitness,n_species,n_connections_best,n_hidden_best,oracle_tax,elapsed_sec
829,1,0.058594,0.047951,0.056641,0.058594,0.056641,0.125000,121,57,31,-3.00,6.72
830,1,0.052734,0.041094,0.046875,0.052734,0.046875,0.125000,181,54,29,-3.00,7.27
831,1,0.019531,-0.003150,-0.011719,0.019531,-0.011719,0.125000,188,54,29,-3.00,11.53
832,1,0.039062,0.027928,0.031250,0.039062,0.031250,0.125000,202,56,31,-3.00,6.72
833,1,0.083984,0.073744,0.078125,0.083984,0.078125,0.125000,210,56,32,-3.00,7.37
834,1,0.039062,0.021127,0.023438,0.039062,0.023438,0.125000,226,54,31,-3.00,2.49
835,1,0.056641,0.039979,0.042969,0.056641,0.042969,0.125000,231,54,30,-3.00,2.49
836,1,0.027344,0.008385,0.007812,0.027344,0.007812,0.125000,229,56,31,-3.00,7.87
837,1,0.019531,0.007197,0.011719,0.019531,0.011719,0.125000,241,54,29,-3.00,11.11
838,1,0.035156,-0.014699,-0.013672,0.035156,-0.013672,0.125000,236,54,30,-3.00,16.02
839,1,0.023438,-0.000980,-0.007812,0.023438,-0.007812,0.125000,232,53,31,-3.00,11.81
840,1,0.023438,0.002607,-0.007812,0.023438,-0.007812,0.125000,232,54,29,-3.00,16.89
841,1,-0.017578,-0.051676,-0.056641,-0.017578,-0.056641,0.125000,233,54,31,-3.00,12.00
842,1,-0.015625,-0.048297,-0.052734,-0.015625,-0.052734,0.125000,242,54,30,-3.00,11.20
843,1,0.083984,0.062395,0.066406,0.083984,0.066406,0.125000,241,53,32,-3.00,2.54
844,1,0.044922,0.033301,0.037109,0.044922,0.037109,0.125000,237,52,29,-3.00,6.75
845,1,0.029297,0.017518,0.023438,0.029297,0.023438,0.125000,235,55,31,-3.00,12.32
846,1,0.031250,0.005947,0.007812,0.031250,0.007812,0.125000,243,53,30,-3.00,7.38
847,1,0.054688,0.031168,0.027344,0.054688,0.027344,0.125000,245,56,31,-3.00,12.63
848,1,0.011719,-0.013574,-0.013672,0.011719,-0.013672,0.125000,250,54,29,-3.00,12.02
849,1,0.130859,0.117492,0.121094,0.130859,0.121094,0.130859,248,54,30,-3.00,6.95
850,1,0.017578,0.007559,0.009766,0.017578,0.009766,0.130859,252,56,32,-3.00,11.78
851,1,0.017578,0.006598,0.007812,0.017578,0.007812,0.130859,259,54,30,-3.00,6.57
852,1,0.050781,0.030947,0.033203,0.050781,0.033203,0.130859,265,54,31,-3.00,2.48
853,1,0.066406,0.049402,0.050781,0.066406,0.050781,0.130859,260,53,29,-3.00,2.47
854,1,0.001953,-0.068100,-0.074219,0.001953,-0.074219,0.130859,254,55,30,-3.00,15.65
855,1,0.082031,0.056486,0.056641,0.082031,0.056641,0.130859,261,55,30,-3.00,11.11
856,1,0.056641,0.042994,0.046875,0.056641,0.046875,0.130859,263,53,29,-3.00,6.75
857,1,0.095703,0.078049,0.080078,0.095703,0.080078,0.130859,259,52,29,-3.00,7.53
858,1,0.082031,0.051062,0.050781,0.082031,0.050781,0.130859,267,53,30,-3.00,7.94
859,1,-0.017578,-0.026441,-0.023438,-0.017578,-0.023438,0.130859,268,55,31,-3.00,6.98
860,1,0.021484,0.004879,0.003906,0.021484,0.003906,0.130859,261,55,29,-3.00,8.06
861,1,0.054688,0.043920,0.044922,0.054688,0.044922,0.130859,265,54,30,-3.00,11.39
862,1,0.076172,0.061355,0.064453,0.076172,0.064453,0.130859,265,55,29,-3.00,2.52
863,1,0.050781,0.017611,0.017578,0.050781,0.017578,0.130859,260,54,31,-3.00,7.94
864,1,0.039062,0.018262,0.019531,0.039062,0.019531,0.130859,265,55,30,-3.00,6.94
865,1,0.054688,0.034928,0.033203,0.054688,0.033203,0.130859,263,54,32,-3.00,11.10
866,1,0.035156,0.014742,0.015625,0.035156,0.015625,0.130859,261,54,30,-3.00,11.17
867,1,0.025391,-0.005947,-0.013672,0.025391,-0.013672,0.130859,268,53,32,-3.00,7.90
868,1,0.046875,0.027307,0.029297,0.046875,0.029297,0.130859,266,54,30,-3.00,2.57
869,1,0.042969,0.019910,0.021484,0.042969,0.021484,0.130859,263,54,30,-3.00,10.78
870,1,0.076172,0.042971,0.031250,0.076172,0.031250,0.130859,262,57,30,-3.00,16.54
871,1,0.023438,0.000678,-0.001953,0.023438,-0.001953,0.130859,249,55,30,-3.00,16.53
872,1,0.046875,0.032996,0.035156,0.046875,0.035156,0.130859,264,54,29,-3.00,11.40
873,1,0.001953,-0.022217,-0.021484,0.001953,-0.021484,0.130859,266,54,29,-3.00,6.90
874,1,-0.011719,-0.026299,-0.025391,-0.011719,-0.025391,0.130859,279,52,29,-3.00,12.16
875,1,0.056641,0.042590,0.044922,0.056641,0.044922,0.130859,270,57,31,-3.00,10.93
876,1,0.039062,0.012346,0.015625,0.039062,0.015625,0.130859,280,53,30,-3.00,16.54
877,1,0.066406,0.046805,0.044922,0.066406,0.044922,0.130859,275,54,31,-3.00,7.34
878,1,-0.017578,-0.052527,-0.052734,-0.017578,-0.052734,0.130859,284,52,30,-3.00,15.97
879,1,0.066406,0.044668,0.041016,0.066406,0.041016,0.130859,282,53,30,-3.00,6.75
880,1,0.039062,0.018375,0.009766,0.039062,0.009766,0.130859,283,52,31,-3.00,11.67
881,1,0.011719,0.002553,0.003906,0.011719,0.003906,0.130859,277,59,33,-3.00,6.90
882,1,0.015625,-0.004146,-0.001953,0.015625,-0.001953,0.130859,276,54,32,-3.00,6.64
883,1,0.046875,0.036447,0.037109,0.046875,0.037109,0.130859,278,51,31,-3.00,11.70
884,1,0.058594,0.047734,0.048828,0.058594,0.048828,0.130859,283,53,31,-3.00,7.56
885,1,0.023438,-0.004039,-0.005859,0.023438,-0.005859,0.130859,291,51,30,-3.00,11.93
886,1,-0.029297,-0.044836,-0.042969,-0.029297,-0.042969,0.130859,289,53,30,-3.00,11.80
887,1,0.042969,0.028227,0.025391,0.042969,0.025391,0.130859,289,53,31,-3.00,11.54
888,1,0.074219,0.060443,0.062500,0.074219,0.062500,0.130859,287,53,31,-3.00,2.47
889,1,0.062500,0.053568,0.056641,0.062500,0.056641,0.130859,279,53,31,-3.00,2.50
890,1,0.005859,-0.024291,-0.027344,0.005859,-0.027344,0.130859,156,52,31,-3.00,15.95
891,1,0.091797,0.077059,0.083984,0.091797,0.083984,0.130859,209,54,32,-3.00,6.74
892,1,-0.019531,-0.035895,-0.035156,-0.019531,-0.035156,0.130859,222,55,31,-3.00,15.01
893,1,0.056641,0.031449,0.029297,0.056641,0.029297,0.130859,229,52,30,-3.00,7.45
894,1,0.025391,-0.005434,-0.003906,0.025391,-0.003906,0.130859,231,51,29,-3.00,7.78
895,1,0.001953,-0.012709,-0.011719,0.001953,-0.011719,0.130859,226,53,31,-3.00,11.44
896,1,0.050781,0.027391,0.029297,0.050781,0.029297,0.130859,241,53,29,-3.00,6.89
897,1,0.099609,0.083592,0.087891,0.099609,0.087891,0.130859,253,51,30,-3.00,2.47
898,1,0.064453,0.032580,0.025391,0.064453,0.025391,0.130859,241,53,29,-3.00,10.83
899,1,-0.031250,-0.046863,-0.044922,-0.031250,-0.044922,0.130859,247,54,30,-3.00,7.13
900,1,0.007812,-0.021193,-0.019531,0.007812,-0.019531,0.130859,249,54,30,-3.00,2.38
901,1,0.078125,0.049600,0.050781,0.078125,0.050781,0.130859,255,53,30,-3.00,6.76
902,1,0.060547,0.051584,0.056641,0.060547,0.056641,0.130859,267,53,30,-3.00,2.46
903,1,-0.023438,-0.054809,-0.052734,-0.023438,-0.052734,0.130859,260,53,30,-3.00,11.05
904,1,-0.003906,-0.025557,-0.021484,-0.003906,-0.021484,0.130859,263,54,32,-3.00,11.82
905,1,0.039062,0.021172,0.025391,0.039062,0.025391,0.130859,277,51,30,-3.00,2.47
906,1,0.011719,-0.008848,-0.007812,0.011719,-0.007812,0.130859,271,55,31,-3.00,11.13
907,1,0.042969,0.020166,0.015625,0.042969,0.015625,0.130859,266,51,30,-3.00,6.87
908,1,0.021484,0.001695,0.007812,0.021484,0.007812,0.130859,275,53,30,-3.00,12.62
909,1,0.070312,0.053205,0.056641,0.070312,0.056641,0.130859,272,51,30,-3.00,6.71
910,1,0.029297,0.007453,0.007812,0.029297,0.007812,0.130859,267,52,30,-3.00,11.80
911,1,-0.021484,-0.037906,-0.037109,-0.021484,-0.037109,0.130859,268,54,30,-3.00,6.86
912,1,0.019531,-0.001119,0.000000,0.019531,0.000000,0.130859,270,52,29,-3.00,11.07
913,1,0.025391,0.007469,0.009766,0.025391,0.009766,0.130859,274,52,29,-3.00,11.33
914,1,-0.001953,-0.030146,-0.029297,-0.001953,-0.029297,0.130859,277,52,30,-3.00,11.29
915,1,0.013672,-0.008291,-0.007812,0.013672,-0.007812,0.130859,279,54,31,-3.00,12.12
916,1,0.056641,0.031666,0.033203,0.056641,0.033203,0.130859,287,55,31,-3.00,12.34
917,1,0.080078,0.060363,0.064453,0.080078,0.064453,0.130859,293,55,31,-3.00,11.31
918,1,0.042969,0.033439,0.037109,0.042969,0.037109,0.130859,291,52,31,-3.00,2.47
919,1,0.054688,0.014656,0.011719,0.054688,0.011719,0.130859,291,52,31,-3.00,16.92
920,1,0.060547,0.034740,0.027344,0.060547,0.027344,0.130859,289,53,31,-3.00,11.60
921,1,0.097656,0.081383,0.083984,0.097656,0.083984,0.130859,291,55,31,-3.00,7.97
922,1,0.060547,0.030543,0.029297,0.060547,0.029297,0.130859,292,58,32,-3.00,6.58
923,1,0.039062,0.001426,-0.005859,0.039062,-0.005859,0.130859,293,54,30,-3.00,15.07
924,1,0.041016,0.021920,0.023438,0.041016,0.023438,0.130859,293,59,31,-3.00,15.64
925,1,0.058594,0.038187,0.039062,0.058594,0.039062,0.130859,299,60,31,-3.00,11.38
926,1,0.085938,0.057314,0.058594,0.085938,0.058594,0.130859,297,59,31,-3.00,6.57
927,1,0.019531,0.004363,0.005859,0.019531,0.005859,0.130859,297,50,30,-3.00,11.63
928,1,-0.009766,-0.042805,-0.042969,-0.009766,-0.042969,0.130859,293,57,31,-3.00,7.33
929,1,0.062500,0.042805,0.039062,0.062500,0.039062,0.130859,299,53,30,-3.00,15.12
930,1,0.041016,0.017258,0.015625,0.041016,0.015625,0.130859,303,53,29,-3.00,7.02
931,1,0.037109,0.012787,0.013672,0.037109,0.013672,0.130859,295,53,29,-3.00,6.77
932,1,0.074219,0.045316,0.044922,0.074219,0.044922,0.130859,297,52,30,-3.00,11.08
933,1,0.039062,0.023369,0.023438,0.039062,0.023438,0.130859,298,52,31,-3.00,11.61
934,1,0.054688,0.022898,0.023438,0.054688,0.023438,0.130859,299,53,30,-3.00,16.20
935,1,0.062500,0.038703,0.031250,0.062500,0.031250,0.130859,294,53,30,-3.00,12.03
936,1,0.009766,-0.009490,-0.009766,0.009766,-0.009766,0.130859,295,52,30,-3.00,11.17
937,1,0.048828,0.015572,0.019531,0.048828,0.019531,0.130859,294,52,31,-3.00,11.49
938,1,0.048828,0.015002,0.009766,0.048828,0.009766,0.130859,267,52,31,-3.00,11.06
939,1,0.033203,0.014672,0.015625,0.033203,0.015625,0.130859,275,54,31,-3.00,11.24
940,1,0.052734,0.015098,0.019531,0.052734,0.019531,0.130859,279,53,29,-3.00,11.54
941,1,0.041016,0.025400,0.027344,0.041016,0.027344,0.130859,283,58,32,-3.00,12.00
942,1,0.070312,0.041104,0.041016,0.070312,0.041016,0.130859,292,54,31,-3.00,15.50
943,1,0.011719,0.005375,0.007812,0.011719,0.007812,0.130859,299,54,30,-3.00,7.02
944,1,0.029297,0.009752,0.011719,0.029297,0.011719,0.130859,300,53,31,-3.00,8.16
945,1,0.052734,0.030170,0.027344,0.052734,0.027344,0.130859,304,52,29,-3.00,11.04
946,1,0.009766,0.003164,0.003906,0.009766,0.003906,0.130859,304,53,32,-3.00,7.04
947,1,0.023438,-0.002672,-0.001953,0.023438,-0.001953,0.130859,311,57,31,-3.00,11.21
948,1,-0.003906,-0.018320,-0.017578,-0.003906,-0.017578,0.130859,307,54,31,-3.00,15.32
949,1,-0.015625,-0.030139,-0.029297,-0.015625,-0.029297,0.130859,309,62,32,-3.00,7.01
950,1,0.072266,0.060168,0.062500,0.072266,0.062500,0.130859,311,58,32,-3.00,2.36
951,1,0.048828,0.025562,0.025391,0.048828,0.025391,0.130859,311,51,30,-3.00,11.94
952,1,0.121094,0.097137,0.097656,0.121094,0.097656,0.130859,319,54,31,-3.00,6.91
953,1,0.000000,-0.019516,-0.021484,0.000000,-0.021484,0.130859,315,55,32,-3.00,12.77
954,1,0.091797,0.078332,0.080078,0.091797,0.080078,0.130859,315,50,30,-3.00,2.47
955,1,0.001953,-0.017645,-0.019531,0.001953,-0.019531,0.130859,316,53,30,-3.00,11.41
956,1,0.015625,0.002213,0.003906,0.015625,0.003906,0.130859,317,55,32,-3.00,16.59
957,1,0.033203,0.019850,0.021484,0.033203,0.021484,0.130859,323,53,32,-3.00,11.94
958,1,0.041016,0.027320,0.027344,0.041016,0.027344,0.130859,320,50,30,-3.00,7.77
959,1,0.082031,0.054094,0.054688,0.082031,0.054688,0.130859,321,50,30,-3.00,6.87
960,1,0.039062,0.031301,0.033203,0.039062,0.033203,0.130859,320,51,30,-3.00,11.32
961,1,0.056641,0.027359,0.027344,0.056641,0.027344,0.130859,320,51,31,-3.00,11.05
962,1,-0.007812,-0.027250,-0.025391,-0.007812,-0.025391,0.130859,321,58,32,-3.00,7.32
963,1,0.007812,-0.006383,-0.005859,0.007812,-0.005859,0.130859,322,58,32,-3.00,12.20
964,1,0.005859,-0.010504,-0.011719,0.005859,-0.011719,0.130859,323,53,30,-3.00,15.25
965,1,-0.009766,-0.026018,-0.025391,-0.009766,-0.025391,0.130859,323,53,32,-3.00,11.83
966,1,0.054688,0.034352,0.035156,0.054688,0.035156,0.130859,320,56,32,-3.00,2.49
967,1,0.054688,0.041730,0.042969,0.054688,0.042969,0.130859,318,56,29,-3.00,2.47
968,1,0.005859,-0.017676,-0.017578,0.005859,-0.017578,0.130859,305,53,31,-3.00,16.88
969,1,0.041016,0.020344,0.017578,0.041016,0.017578,0.130859,313,51,30,-3.00,16.42
970,1,0.013672,-0.001490,0.000000,0.013672,0.000000,0.130859,312,55,31,-3.00,11.33
971,1,0.021484,-0.004854,-0.003906,0.021484,-0.003906,0.130859,320,54,30,-3.00,11.30
972,1,0.070312,0.061443,0.062500,0.070312,0.062500,0.130859,317,54,31,-3.00,2.49
973,1,0.039062,0.016230,0.017578,0.039062,0.017578,0.130859,319,54,30,-3.00,11.25
974,1,0.003906,-0.014270,-0.013672,0.003906,-0.013672,0.130859,315,50,30,-3.00,6.75
975,1,0.027344,0.012645,0.013672,0.027344,0.013672,0.130859,314,55,30,-3.00,12.59
976,1,0.029297,-0.003266,-0.005859,0.029297,-0.005859,0.130859,317,55,31,-3.00,11.76
977,1,0.056641,0.041943,0.041016,0.056641,0.041016,0.130859,322,58,32,-3.00,6.71
978,1,0.101562,0.083744,0.083984,0.101562,0.083984,0.130859,319,54,32,-3.00,7.16
979,1,0.066406,0.049588,0.046875,0.066406,0.046875,0.130859,314,56,32,-3.00,11.70
980,1,0.035156,0.018803,0.019531,0.035156,0.019531,0.130859,313,58,32,-3.00,2.36
981,1,0.085938,0.076449,0.078125,0.085938,0.078125,0.130859,314,52,30,-3.00,2.48
982,1,0.083984,0.064629,0.066406,0.083984,0.066406,0.130859,307,53,31,-3.00,11.55
983,1,0.044922,0.030494,0.031250,0.044922,0.031250,0.130859,316,55,32,-3.00,2.48
984,1,-0.009766,-0.027572,-0.029297,-0.009766,-0.029297,0.130859,320,53,31,-3.00,6.93
985,1,0.044922,0.025984,0.027344,0.044922,0.027344,0.130859,320,54,30,-3.00,11.32
986,1,0.029297,0.023525,0.025391,0.029297,0.025391,0.130859,317,53,32,-3.00,7.45
987,1,0.048828,0.035104,0.037109,0.048828,0.037109,0.130859,322,54,30,-3.00,6.72
988,1,0.033203,0.023049,0.025391,0.033203,0.025391,0.130859,323,55,32,-3.00,7.92
989,1,-0.003906,-0.012260,-0.011719,-0.003906,-0.011719,0.130859,319,55,31,-3.00,11.01
990,1,0.066406,0.054186,0.054688,0.066406,0.054688,0.130859,322,55,32,-3.00,2.37
991,1,-0.025391,-0.039221,-0.037109,-0.025391,-0.037109,0.130859,298,55,31,-3.00,11.66
992,1,0.001953,-0.016738,-0.013672,0.001953,-0.013672,0.130859,309,55,31,-3.00,16.78
993,1,0.080078,0.053348,0.052734,0.080078,0.052734,0.130859,61,55,32,-3.00,6.90
994,1,0.052734,0.037086,0.041016,0.052734,0.041016,0.130859,99,53,33,-3.00,6.81
995,1,0.023438,0.011324,0.015625,0.023438,0.015625,0.130859,113,54,32,-3.00,7.30
996,1,0.078125,0.051004,0.050781,0.078125,0.050781,0.130859,135,52,30,-3.00,7.42
997,1,0.093750,0.073912,0.080078,0.093750,0.080078,0.130859,157,55,32,-3.00,7.02
998,1,0.037109,0.021842,0.027344,0.037109,0.027344,0.130859,175,55,31,-3.00,6.73
999,1,0.025391,0.010051,0.013672,0.025391,0.013672,0.130859,180,53,31,-3.00,2.55
1000,1,0.019531,-0.037072,-0.054688,0.019531,-0.054688,0.130859,205,55,33,-3.00,16.00
1001,1,0.068359,0.050039,0.050781,0.068359,0.050781,0.130859,220,57,32,-3.00,6.98
1002,1,0.033203,0.014215,0.017578,0.033203,0.017578,0.130859,222,55,32,-3.00,2.55
1003,1,0.017578,-0.010678,-0.007812,0.017578,-0.007812,0.130859,223,52,30,-3.00,6.76
1004,1,0.013672,-0.009906,-0.009766,0.013672,-0.009766,0.130859,247,54,34,-3.00,11.01
1005,1,0.074219,0.038904,0.041016,0.074219,0.041016,0.130859,234,53,32,-3.00,11.27
1006,1,0.021484,-0.007424,-0.007812,0.021484,-0.007812,0.130859,232,53,33,-3.00,6.73
1007,1,-0.042969,-0.067434,-0.062500,-0.042969,-0.062500,0.130859,229,53,31,-3.00,11.55
1008,1,-0.017578,-0.041125,-0.039062,-0.017578,-0.039062,0.130859,228,52,31,-3.00,15.45
1009,1,0.039062,0.019439,0.023438,0.039062,0.023438,0.130859,229,52,32,-3.00,11.10
1010,1,0.042969,0.027697,0.029297,0.042969,0.029297,0.130859,227,54,32,-3.00,2.44
1011,1,0.074219,0.043029,0.042969,0.074219,0.042969,0.130859,251,53,31,-3.00,7.85
1012,1,0.035156,0.022652,0.027344,0.035156,0.027344,0.130859,245,56,32,-3.00,2.53
1013,1,0.066406,0.042105,0.046875,0.066406,0.046875,0.130859,251,54,30,-3.00,7.85
1014,1,0.066406,0.055617,0.058594,0.066406,0.058594,0.130859,261,52,32,-3.00,2.53
1015,1,0.011719,-0.007586,-0.005859,0.011719,-0.005859,0.130859,259,56,32,-3.00,7.30
1016,1,0.056641,0.035754,0.035156,0.056641,0.035156,0.130859,271,56,32,-3.00,7.04
1017,1,0.052734,0.035531,0.037109,0.052734,0.037109,0.130859,267,53,32,-3.00,7.56
1018,1,0.083984,0.060748,0.058594,0.083984,0.058594,0.130859,275,53,31,-3.00,11.11
1019,1,0.074219,0.058617,0.062500,0.074219,0.062500,0.130859,269,53,31,-3.00,2.54
1020,1,0.074219,0.056717,0.058594,0.074219,0.058594,0.130859,269,53,32,-3.00,7.75
1021,1,0.054688,0.031002,0.029297,0.054688,0.029297,0.130859,271,53,30,-3.00,12.42
1022,1,0.072266,0.062318,0.064453,0.072266,0.064453,0.130859,280,56,32,-3.00,2.52
1023,1,0.033203,0.008580,0.011719,0.033203,0.011719,0.130859,277,54,32,-3.00,11.89
1024,1,0.074219,0.057121,0.060547,0.074219,0.060547,0.130859,280,52,30,-3.00,2.52
1025,1,0.013672,-0.008246,-0.005859,0.013672,-0.005859,0.130859,282,56,32,-3.00,12.19
1026,1,0.107422,0.090475,0.091797,0.107422,0.091797,0.130859,283,54,31,-3.00,2.54
1027,1,0.007812,-0.012494,-0.009766,0.007812,-0.009766,0.130859,275,55,30,-3.00,6.79
1028,1,0.029297,-0.000510,0.000000,0.029297,0.000000,0.130859,273,56,34,-3.00,11.63
1029,1,0.085938,0.068072,0.070312,0.085938,0.070312,0.130859,272,55,32,-3.00,7.51
1030,1,0.058594,0.012281,0.013672,0.058594,0.013672,0.130859,271,54,33,-3.00,11.59
1031,1,0.025391,0.002861,0.005859,0.025391,0.005859,0.130859,271,52,31,-3.00,6.96
1032,1,0.070312,0.046057,0.044922,0.070312,0.044922,0.130859,280,53,31,-3.00,11.57
1033,1,0.019531,-0.003213,-0.001953,0.019531,-0.001953,0.130859,286,53,31,-3.00,6.83
1034,1,-0.005859,-0.028729,-0.027344,-0.005859,-0.027344,0.130859,284,51,30,-3.00,12.38
1035,1,0.007812,-0.013971,-0.013672,0.007812,-0.013672,0.130859,296,51,31,-3.00,15.56
1036,1,0.052734,0.043516,0.048828,0.052734,0.048828,0.130859,299,52,31,-3.00,2.52
1037,1,0.037109,0.023018,0.023438,0.037109,0.023438,0.130859,294,53,31,-3.00,11.77
1038,1,0.019531,-0.005051,-0.003906,0.019531,-0.003906,0.130859,296,53,32,-3.00,11.40
1039,1,-0.019531,-0.056457,-0.058594,-0.019531,-0.058594,0.130859,294,55,32,-3.00,11.03
1040,1,0.093750,0.078947,0.082031,0.093750,0.082031,0.130859,293,52,31,-3.00,2.40
1041,1,-0.005859,-0.025871,-0.025391,-0.005859,-0.025391,0.130859,291,53,31,-3.00,10.90
1042,1,0.068359,0.048971,0.048828,0.068359,0.048828,0.130859,294,53,30,-3.00,2.52
1043,1,0.044922,0.029424,0.027344,0.044922,0.027344,0.130859,302,53,30,-3.00,2.52
1044,1,0.035156,0.003277,0.001953,0.035156,0.001953,0.130859,294,57,32,-3.00,11.34
1045,1,0.019531,0.003057,0.005859,0.019531,0.005859,0.130859,299,54,33,-3.00,15.91
1046,1,0.041016,0.016563,0.015625,0.041016,0.015625,0.130859,295,55,33,-3.00,6.74
1047,1,0.037109,0.025232,0.031250,0.037109,0.031250,0.130859,294,54,31,-3.00,2.50
1048,1,0.044922,0.019596,0.021484,0.044922,0.021484,0.130859,291,55,31,-3.00,12.01
1049,1,0.052734,0.029199,0.031250,0.052734,0.031250,0.130859,297,51,30,-3.00,6.70
1050,1,-0.017578,-0.035855,-0.041016,-0.017578,-0.041016,0.130859,296,51,31,-3.00,11.03
1051,1,0.093750,0.080674,0.083984,0.093750,0.083984,0.130859,292,51,31,-3.00,11.32
1052,1,0.033203,0.014219,0.019531,0.033203,0.019531,0.130859,292,54,31,-3.00,11.12
1053,1,0.033203,0.001838,0.003906,0.033203,0.003906,0.130859,285,51,30,-3.00,18.20
1054,1,-0.021484,-0.053223,-0.056641,-0.021484,-0.056641,0.130859,293,52,31,-3.00,12.06
1055,1,0.013672,-0.009352,-0.011719,0.013672,-0.011719,0.130859,298,56,33,-3.00,11.12
1056,1,0.029297,0.015754,0.019531,0.029297,0.019531,0.130859,291,54,31,-3.00,11.37
1057,1,0.066406,0.054037,0.058594,0.066406,0.058594,0.130859,290,54,31,-3.00,10.89
1058,1,0.044922,0.024092,0.029297,0.044922,0.029297,0.130859,290,54,31,-3.00,13.01
1059,1,0.070312,0.046816,0.048828,0.070312,0.048828,0.130859,292,51,31,-3.00,7.01
1060,1,0.011719,-0.010023,-0.009766,0.011719,-0.009766,0.130859,280,51,30,-3.00,6.68
1061,1,0.009766,-0.017492,-0.015625,0.009766,-0.015625,0.130859,279,53,31,-3.00,11.96
1062,1,0.095703,0.054654,0.042969,0.095703,0.042969,0.130859,277,55,33,-3.00,12.11
1063,1,0.046875,0.021867,0.023438,0.046875,0.023438,0.130859,273,53,31,-3.00,6.86
1064,1,0.033203,0.019875,0.023438,0.033203,0.023438,0.130859,276,53,32,-3.00,17.12
1065,1,-0.005859,-0.047436,-0.046875,-0.005859,-0.046875,0.130859,276,53,33,-3.00,16.64
1066,1,0.003906,-0.011203,-0.005859,0.003906,-0.005859,0.130859,273,52,31,-3.00,11.04
1067,1,0.009766,-0.014592,-0.017578,0.009766,-0.017578,0.130859,151,52,31,-3.00,11.75
1068,1,0.039062,0.016533,0.017578,0.039062,0.017578,0.130859,189,51,30,-3.00,15.65
1069,1,-0.007812,-0.043854,-0.041016,-0.007812,-0.041016,0.130859,200,50,31,-3.00,6.82
1070,1,0.035156,0.013119,0.021484,0.035156,0.021484,0.130859,214,52,30,-3.00,6.70
1071,1,0.103516,0.073246,0.074219,0.103516,0.074219,0.130859,210,52,31,-3.00,11.33
1072,1,0.003906,-0.027156,-0.029297,0.003906,-0.029297,0.130859,242,50,31,-3.00,11.44
1073,1,0.066406,0.036324,0.035156,0.066406,0.035156,0.130859,248,52,31,-3.00,6.89
1074,1,0.050781,0.025607,0.029297,0.050781,0.029297,0.130859,245,50,31,-3.00,10.91
1075,1,0.054688,0.034453,0.035156,0.054688,0.035156,0.130859,252,50,31,-3.00,7.38
1076,1,-0.017578,-0.031266,-0.031250,-0.017578,-0.031250,0.130859,258,52,31,-3.00,11.30
1077,1,0.031250,0.003055,0.000000,0.031250,0.000000,0.130859,263,52,30,-3.00,11.05
1078,1,0.019531,-0.009436,-0.007812,0.019531,-0.007812,0.130859,268,52,30,-3.00,11.25
1079,1,-0.015625,-0.022150,-0.019531,-0.015625,-0.019531,0.130859,274,54,31,-3.00,6.94
1080,1,0.072266,0.051264,0.052734,0.072266,0.052734,0.130859,281,51,31,-3.00,6.58
1081,1,0.074219,0.059008,0.058594,0.074219,0.058594,0.130859,275,52,31,-3.00,7.18
1082,1,0.027344,0.005545,0.005859,0.027344,0.005859,0.130859,292,51,31,-3.00,2.52
1083,1,0.005859,-0.009869,-0.013672,0.005859,-0.013672,0.130859,283,50,31,-3.00,11.54
1084,1,0.066406,0.033453,0.031250,0.066406,0.031250,0.130859,287,52,31,-3.00,11.24
1085,1,0.080078,0.053508,0.054688,0.080078,0.054688,0.130859,287,53,31,-3.00,7.26
1086,1,0.066406,0.047770,0.046875,0.066406,0.046875,0.130859,288,51,31,-3.00,6.96
1087,1,0.068359,0.049248,0.048828,0.068359,0.048828,0.130859,285,54,32,-3.00,11.09
1088,1,0.046875,0.033600,0.035156,0.046875,0.035156,0.130859,287,51,31,-3.00,2.47
1089,1,0.031250,0.008422,0.007812,0.031250,0.007812,0.130859,293,49,30,-3.00,7.35
1090,1,0.105469,0.088098,0.089844,0.105469,0.089844,0.130859,293,51,31,-3.00,2.35
1091,1,-0.021484,-0.033029,-0.031250,-0.021484,-0.031250,0.130859,294,53,31,-3.00,11.20
1092,1,-0.001953,-0.027395,-0.031250,-0.001953,-0.031250,0.130859,297,49,30,-3.00,11.10
1093,1,0.089844,0.072059,0.076172,0.089844,0.076172,0.130859,300,55,33,-3.00,6.82
1094,1,0.089844,0.059730,0.044922,0.089844,0.044922,0.130859,298,51,30,-3.00,12.25
1095,1,0.015625,0.001908,0.001953,0.015625,0.001953,0.130859,291,49,31,-3.00,11.31
1096,1,0.039062,-0.005648,-0.007812,0.039062,-0.007812,0.130859,289,53,32,-3.00,16.05
1097,1,-0.011719,-0.019947,-0.019531,-0.011719,-0.019531,0.130859,294,51,32,-3.00,6.93
1098,1,0.037109,0.014852,0.015625,0.037109,0.015625,0.130859,294,51,31,-3.00,7.05
1099,1,0.025391,0.017982,0.019531,0.025391,0.019531,0.130859,293,51,32,-3.00,7.52
1100,1,0.068359,0.050910,0.046875,0.068359,0.046875,0.130859,298,56,33,-3.00,11.04
1101,1,0.031250,0.016578,0.017578,0.031250,0.017578,0.130859,295,52,32,-3.00,6.69
1102,1,0.058594,0.038051,0.035156,0.058594,0.035156,0.130859,298,50,31,-3.00,11.12
1103,1,0.029297,0.007990,0.003906,0.029297,0.003906,0.130859,303,51,31,-3.00,15.29
